citing_pat	cited_pat	year(patent.date)
6601441	4466294	2003
8307578	4466313	2012
5555778	4466313	1996
D671612	4466313	2012
4590822	4466313	1986
5086369	4466313	1992
7036262	4466313	2006
7162827	4466313	2007
8534132	4466477	2013
6761080	4466511	2004
5407494	4466566	1995
5238227	4466598	1993
6296254	4466619	2001
4579350	4466619	1986
4613140	4466619	1986
5857927	4466650	1999
D426856	4466650	2000
7422530	4466650	2008
4974894	4466650	1990
D656569	4466650	2012
8235460	4466657	2012
8418473	4466755	2013
8618410	4466877	2013
5645699	4466877	1997
6024843	4466877	2000
4627904	4466877	1986
7838763	4466877	2010
5194131	4466877	1993
5955713	4467154	1999
6852935	4467154	2005
7969034	4467218	2011
7042113	4467218	2006
4916386	4467278	1990
4934829	4467278	1990
5838558	4467388	1998
5543640	4467400	1996
5617021	4467400	1997
5801406	4467400	1998
6014586	4467400	2000
6504746	4467400	2003
4551788	4467400	1985
5047711	4467400	1991
5061825	4467400	1991
5134539	4467400	1992
5134539	4486705	1992
5214844	4467400	1993
5214844	4486705	1993
5237131	4467400	1993
5274270	4467400	1993
5274270	4486705	1993
7211884	4467400	2007
4565036	4467569	1986
5343817	4467569	1994
5331826	4467619	1994
6516672	4467655	2003
4791352	4467655	1988
5083091	4467655	1992
5365811	4467677	1994
7249543	4467677	2007
4981167	4467677	1991
4739943	4467974	1988
6142784	4468203	2000
5433764	4468321	1995
5518612	4468321	1996
5711875	4468321	1998
4783318	4468321	1988
5006197	4468368	1991
4686240	4468478	1987
4686240	4469820	1987
4940878	4468552	1990
5032752	4468552	1991
4609958	4468712	1986
5676124	4468895	1997
7717771	4468895	2010
5814724	4468956	1998
5970438	4468966	1999
6055862	4468966	2000
6600999	4468966	2003
7882742	4468966	2011
6907958	4468981	2005
7874399	4468981	2011
6871726	4468981	2005
7028810	4468981	2006
5743823	4468989	1998
4688506	4469040	1987
5751503	4469089	1998
5956191	4469089	1999
8016822	4469105	2011
5833622	4469105	1998
8241277	4469105	2012
8409198	4469105	2013
8052676	4469105	2011
8002770	4469105	2011
7608072	4469105	2009
8082948	4469124	2011
8302938	4469216	2012
6827531	4469261	2004
7198184	4469261	2007
5375762	4469272	1994
7628312	4469272	2009
6754541	4469274	2004
5192020	4469274	1993
5651605	4469365	1997
6126302	4469365	2000
6126302	4486819	2000
4653797	4469366	1987
D433854	4469372	2000
D591537	4469372	2009
D558494	4469372	2008
D509076	4469372	2005
4930536	4469469	1990
4932810	4469469	1990
4993875	4469469	1991
6653390	4469519	2003
6664633	4469569	2003
4935065	4469569	1990
6653260	4469617	2003
8512911	4469762	2013
4619892	4469779	1986
4749414	4469836	1988
8028930	4469974	2011
7744015	4469974	2010
7918211	4469974	2011
7950594	4469974	2011
7896855	4469974	2011
7753285	4469974	2010
7735751	4469974	2010
7901388	4469974	2011
7780095	4469974	2010
7896854	4469974	2011
6016048	4470003	2000
8476872	4470003	2013
6026466	4470042	2000
4542376	4470042	1985
4545015	4470042	1985
4559533	4470042	1985
4586036	4470042	1986
4808984	4470042	1989
5148516	4470042	1992
5652828	4470150	1997
5732395	4470150	1998
5749071	4470150	1998
5751906	4470150	1998
5832433	4470150	1998
5832435	4470150	1998
5890117	4470150	1999
5906682	4470369	1999
6173864	4470369	2001
6541304	4470369	2003
5179677	4470369	1993
6955946	4470369	2005
5375654	4470452	1994
5730213	4470452	1998
6743002	4470487	2004
4696378	4470487	1987
6247572	4470496	2001
6957732	4470496	2005
4766996	4470498	1988
5470093	4470610	1995
6840523	4470610	2005
4671522	4470610	1987
5160034	4470610	1992
4998759	4470626	1991
6843876	4470641	2005
7952834	4470641	2011
6475822	4470648	2002
6482013	4470648	2002
4815982	4470648	1989
5342210	4470648	1994
8467430	4470662	2013
6212151	4470662	2001
6456751	4470662	2002
6567574	4470662	2003
6728433	4470662	2004
6807333	4470662	2004
8050307	4470662	2011
4705349	4470662	1987
4716297	4470662	1987
8335413	4470662	2012
4819096	4470662	1989
4890906	4470662	1990
8068521	4470662	2011
8027094	4470662	2011
8565275	4470662	2013
7130501	4470662	2006
D535707	4470666	2007
5754262	4470666	1998
D532461	4470666	2006
D536042	4470666	2007
5146355	4470666	1992
D533773	4470666	2006
D417859	4470716	1999
D418106	4470716	1999
6113173	4470716	2000
6402215	4470716	2002
6626300	4470716	2003
6805392	4470716	2004
D544826	4470716	2007
D568230	4470716	2008
7393035	4470716	2008
4783034	4470716	1988
7857371	4470716	2010
7063366	4470716	2006
7547054	4470716	2009
7240940	4470716	2007
8435016	4470772	2013
7678318	4470857	2010
5367729	4470857	1994
5572754	4470857	1996
4563380	4470857	1986
7431976	4470857	2008
4979251	4470857	1990
6326159	4471058	2001
4562003	4471058	1985
4656253	4471058	1987
4683196	4471058	1987
4828981	4471058	1989
7919398	4471155	2011
7923354	4471155	2011
5436569	4471308	1995
8558553	4471308	2013
6629881	4471597	2003
5952168	4471629	1999
6274303	4471629	2001
7780712	4471629	2010
D490686	4471638	2004
4899563	4471638	1990
8276418	4471638	2012
D520860	4471638	2006
5405311	4471768	1995
D416427	4471768	1999
5084047	4471768	1992
4736963	4471973	1988
5066034	4471973	1991
8578635	4471973	2013
5612718	4471995	1997
D431741	4471995	2000
D437513	4471995	2001
D665603	4471995	2012
5864434	4471999	1999
6821164	4472017	2004
4658088	4472097	1987
4717302	4472097	1988
4717302	4472098	1988
4717302	4478544	1988
6981882	4472097	2006
6981882	4472098	2006
5064325	4472097	1991
7565843	4472097	2009
7565843	4472098	2009
5383777	4472128	1995
5697781	4472138	1997
5848891	4472138	1998
5536406	4472274	1996
7584577	4472274	2009
RE363430	4472274	1999
5882508	4472274	1999
6705049	4472274	2004
7805890	4472274	2010
7780013	4472274	2010
7490375	4472277	2009
7377210	4472277	2008
5013491	4472325	1991
5061407	4472325	1991
6383443	4472510	2002
5041321	4472510	1991
5310592	4472510	1994
5149749	4472556	1992
5367162	4472631	1994
5367162	4490806	1994
5777325	4472631	1998
5872356	4472631	1999
6087659	4472631	2000
6586733	4472631	2003
6713759	4472631	2004
6770871	4472631	2004
6803572	4472631	2004
6812462	4472631	2004
6867414	4472631	2005
6984822	4472631	2006
4851669	4472631	1989
8604423	4472631	2013
4973840	4472631	1990
7247846	4472631	2007
5073713	4472631	1991
6998606	4472631	2006
7463983	4472631	2008
7928361	4472631	2011
5508698	4472706	1996
5523753	4472706	1996
5598144	4472706	1997
5734338	4472706	1998
5751225	4472706	1998
5821856	4472706	1998
5831530	4472706	1998
5844502	4472706	1998
5936551	4472706	1999
6037869	4472706	2000
6125972	4472706	2000
6127927	4472706	2000
7388517	4472706	2008
6353388	4472706	2002
6362728	4472706	2002
7014355	4472706	2006
6945366	4472706	2005
5089815	4472706	1992
5153525	4472706	1992
5239209	4472706	1993
8319664	4472706	2012
8144034	4472706	2012
8212690	4472706	2012
5432652	4472750	1995
5452150	4472750	1995
6134070	4472750	2000
8536431	4472750	2013
6754022	4472750	2004
6781778	4472750	2004
4786984	4472750	1988
5121270	4472750	1992
7079343	4472750	2006
5257149	4472750	1993
7206170	4472750	2007
7072133	4472750	2006
7038871	4472750	2006
7038872	4472750	2006
8587902	4472750	2013
7495859	4472750	2009
7139151	4472750	2006
6873487	4472750	2005
7142381	4472750	2006
5243523	4472777	1993
6981439	4472998	2006
5152259	4473041	1992
5445639	4473070	1995
5976144	4473070	1999
6702822	4473070	2004
8287538	4473070	2012
7553330	4473070	2009
5084052	4473070	1992
4858803	4473178	1989
5002216	4473178	1991
8074962	4473212	2011
D604828	4473212	2009
5460077	4473249	1995
6446330	4473249	2002
5490568	4473256	1996
5469238	4473282	1995
5510871	4473282	1996
5600396	4473282	1997
5895592	4473282	1999
5986238	4473282	1999
5881499	4473316	1999
5746539	4473319	1998
5753808	4473319	1998
6821052	4473319	2004
8284037	4473319	2012
4878598	4473319	1989
4929121	4473319	1990
5294210	4473319	1994
8231270	4473319	2012
7714705	4473319	2010
8497769	4473319	2013
8120473	4473319	2012
8583333	4473319	2013
4656049	4473403	1987
5368672	4473424	1994
6664501	4473424	2003
6712925	4473424	2004
6830729	4473424	2004
7226562	4473424	2007
6852284	4473424	2005
5240539	4473424	1993
5543092	4473516	1996
5605707	4473516	1997
6004447	4473516	1999
5160421	4473516	1992
5702720	4473584	1997
5702720	4477468	1997
6086911	4473584	2000
6086911	4477468	2000
5123221	4473607	1992
5696228	4473689	1997
5792366	4473689	1998
5843320	4473689	1998
5919854	4473689	1999
6608124	4473689	2003
6664326	4473689	2003
6702946	4473689	2004
4638173	4473754	1987
5414883	4473912	1995
5569175	4473912	1996
5662597	4473912	1997
6352460	4473912	2002
6966321	4473912	2005
6634176	4474000	2003
5065816	4474000	1991
7065873	4474000	2006
7415764	4474000	2008
7147050	4474000	2006
6692556	4474035	2004
7461519	4474035	2008
7716946	4474035	2010
4945816	4474104	1990
4858722	4474260	1989
5853071	4474272	1998
4951858	4474318	1990
5350153	4474332	1994
6350092	4474493	2002
4646489	4474493	1987
5474425	4474536	1995
7690895	4474536	2010
8171633	4474536	2012
8500408	4474536	2013
7964411	4474664	2011
5411740	4474845	1995
5500222	4474845	1996
5601770	4474845	1997
4964945	4474845	1990
4952459	4474856	1990
4657966	4474860	1987
4666765	4474860	1987
8507605	4474923	2013
5696419	4475075	1997
6119636	4475075	2000
4607433	4475288	1986
7251898	4475288	2007
5394622	4475294	1995
5018966	4475294	1991
5134787	4475294	1992
5693876	4475380	1997
4845630	4475380	1989
8205331	4475380	2012
5069185	4475511	1991
5069185	4476833	1991
D507345	4475531	2005
D506250	4475531	2005
D531719	4475531	2006
D559375	4475531	2008
D559376	4475531	2008
D559377	4475531	2008
6953037	4475531	2005
D506824	4475531	2005
D516701	4475531	2006
D509581	4475531	2005
D515691	4475531	2006
D507049	4475531	2005
7878517	4475615	2011
7445220	4475615	2008
6202960	4475634	2001
5054653	4475665	1991
5085560	4475665	1992
4798408	4475858	1989
5425860	4476150	1995
5739982	4476150	1998
6383899	4476150	2002
6764951	4476150	2004
4933206	4476150	1990
6866478	4476150	2005
5770269	4476155	1998
5876856	4476155	1999
5922695	4476248	1999
5935946	4476248	1999
5977089	4476248	1999
6069249	4476248	2000
8598185	4476248	2013
6451340	4476248	2002
RE38333	4476248	2003
8592397	4476248	2013
4871803	4476259	1989
5071914	4476259	1991
5378737	4476292	1995
4677157	4476292	1987
4808690	4476292	1989
5252697	4476292	1993
7038094	4476331	2006
6841085	4476331	2005
6479713	4476331	2002
6677385	4476331	2004
7652131	4476331	2010
6982328	4476331	2006
8581430	4476396	2013
8022567	4476396	2011
4629904	4476396	1986
8125096	4476396	2012
7471009	4476396	2008
7874788	4476396	2011
8196396	4476396	2012
8572765	4476588	2013
4845780	4476588	1989
6953582	4476588	2005
4884300	4476588	1989
4931115	4476588	1990
6532909	4476820	2003
6003483	4476822	1999
6960022	4477009	2005
D537659	4477118	2007
4804528	4477318	1989
4964938	4477327	1990
5039715	4477327	1991
7964296	4477402	2011
5453116	4477771	1995
5497099	4477771	1996
7157919	4477771	2007
5157340	4477771	1992
7260930	4477771	2007
5259756	4477984	1993
5829339	4478137	1998
5754297	4478173	1998
5370133	4478214	1994
6021780	4478214	2000
5167227	4478214	1992
6052615	4478223	2000
6496720	4478223	2002
6603996	4478223	2003
7289843	4478223	2007
7141968	4478223	2006
8333705	4478223	2012
7141987	4478223	2006
7826881	4478223	2010
4917099	4478223	1990
4919145	4478223	1990
4949725	4478223	1990
4993423	4478223	1991
5020541	4478223	1991
7189208	4478223	2007
7670297	4478223	2010
RE41334	4478223	2010
7806829	4478223	2010
8208998	4478223	2012
6978168	4478223	2005
7930012	4478223	2011
7187973	4478223	2007
7831288	4478223	2010
7263397	4478223	2007
5108817	4478310	1992
6386513	4478390	2002
6622990	4478390	2003
6886812	4478390	2005
5042815	4478422	1991
8157300	4478441	2012
8157300	4484955	2012
5630648	4478454	1997
5066069	4478454	1991
8474759	4478543	2013
8474759	4478544	2013
7134251	4478543	2006
4687394	4478543	1987
4687394	4478544	1987
4687395	4478543	1987
4687395	4478544	1987
4687396	4478543	1987
4687396	4478544	1987
4687397	4478543	1987
4687397	4478544	1987
4687398	4478543	1987
4687398	4478544	1987
4859128	4478543	1989
4859128	4478544	1989
4861211	4478543	1989
4861211	4478544	1989
4877362	4478543	1989
4877362	4478544	1989
8393068	4478543	2013
8393068	4478544	2013
7351022	4478543	2008
7351022	4478544	2008
7150594	4478543	2006
7018496	4478544	2006
5361483	4478544	1994
6499926	4478544	2002
4609315	4478544	1986
4659268	4478544	1987
4718801	4478544	1988
4761871	4478544	1988
4767248	4478544	1988
4863330	4478544	1989
4929505	4478544	1990
5127783	4478544	1992
5153978	4478544	1992
7625542	4478611	2009
5388400	4478618	1995
5593472	4478631	1997
4581055	4478631	1986
6203937	4478788	2001
6844106	4478788	2005
5532174	4479088	1996
5804960	4479088	1998
6685823	4479088	2004
8114707	4479088	2012
4719411	4479088	1988
4725773	4479088	1988
5016080	4479088	1991
6940288	4479088	2005
7768268	4479088	2010
8413773	4479161	2013
4898361	4479161	1990
8591714	4479161	2013
6860979	4479161	2005
6108964	4479323	2000
6926113	4479349	2005
4816324	4479455	1989
5775498	4479496	1998
4950279	4479496	1990
5117978	4479496	1992
5615883	4479651	1997
5642883	4479651	1997
5651547	4479651	1997
5743392	4479651	1998
4937181	4479651	1990
5207425	4479651	1993
D399817	4479677	1998
5860691	4479677	1999
5971469	4479677	1999
5988728	4479677	1999
6435595	4479677	2002
8345252	4479718	2013
6899988	4479718	2005
5934205	4479743	1999
4646910	4479743	1987
5009552	4479743	1991
4893063	4480212	1990
5945633	4480449	1999
8505139	4480449	2013
8479504	4480527	2013
6378414	4480530	2002
6824155	4480578	2004
4567844	4480578	1986
8511273	4480600	2013
6698412	4480613	2004
5788484	4480628	1998
7116900	4480628	2006
6932079	4480628	2005
6068008	4480675	2000
6113179	4480675	2000
5238284	4480675	1993
D432015	4480763	2000
6202881	4480763	2001
5335808	4480763	1994
D463833	4480828	2002
7008351	4480828	2006
8568281	4480828	2013
5312314	4480828	1994
7641604	4480828	2010
8020711	4480835	2011
4786064	4480870	1988
5649796	4480952	1997
6126367	4480952	2000
D566734	4480952	2008
4876988	4480968	1989
5510025	4481108	1996
5292434	4481108	1994
7087569	4481167	2006
5427096	4481167	1995
5858117	4481167	1999
6197739	4481167	2001
6410495	4481167	2002
6436893	4481167	2002
6503879	4481167	2003
6583094	4481167	2003
6624132	4481167	2003
6632291	4481167	2003
6638902	4481167	2003
6653266	4481167	2003
6660707	4481167	2003
7951767	4481167	2011
6831054	4481167	2004
6835706	4481167	2004
8211849	4481167	2012
7795199	4481167	2010
7553806	4481167	2009
7569532	4481167	2009
7094746	4481167	2006
7964548	4481167	2011
7723281	4481167	2010
7517846	4481167	2009
8227397	4481167	2012
7341987	4481167	2008
5467076	4481562	1995
5542203	4481562	1996
4841416	4481562	1989
5062028	4481562	1991
5101329	4481562	1992
5121307	4481562	1992
5184502	4481562	1993
6742215	4481690	2004
4654923	4481690	1987
4955138	4481690	1990
5148600	4481719	1992
6601395	4481784	2003
5383241	4481786	1995
5448115	4481786	1995
6224297	4481786	2001
6864659	4481786	2005
4724744	4481869	1988
4818169	4481869	1989
5040332	4481869	1991
7022011	4481871	2006
5292282	4481871	1994
5374188	4481948	1994
5423813	4481948	1995
5957921	4481948	1999
6050999	4481948	2000
6102906	4481948	2000
6142996	4481948	2000
6358260	4481948	2002
6979328	4481948	2005
7785321	4481948	2010
8512321	4481948	2013
5121771	4481997	1992
8401268	4482058	2013
5513822	4482116	1996
6045263	4482116	2000
7503695	4482116	2009
7029463	4482116	2006
6095475	4482120	2000
5052707	4482165	1991
5689995	4482211	1997
6003394	4482211	1999
6245142	4482381	2001
6379456	4482381	2002
6478869	4482381	2002
6494951	4482381	2002
6610139	4482381	2003
6660080	4482381	2003
4569920	4482381	1986
5971372	4482510	1999
5008422	4482689	1991
5246738	4482689	1993
8323796	4482689	2012
4728903	4483016	1988
4954787	4483016	1990
4947758	4483252	1990
7326188	4483287	2008
7160272	4483287	2007
5624385	4483328	1997
5817037	4483328	1998
4829988	4483328	1989
D624193	4483328	2010
7225936	4483365	2007
D410470	4483365	1999
6050662	4483365	2000
6305767	4483365	2001
6834768	4483365	2004
8172190	4483365	2012
6001253	4483374	1999
8567564	4483417	2013
8550376	4483483	2013
6874702	4483483	2005
D540431	4483483	2007
7246759	4483483	2007
D562435	4483483	2008
8413911	4483483	2013
7484676	4483483	2009
4659059	4483508	1987
6125007	4483569	2000
4659240	4483569	1987
4643111	4483641	1987
4741395	4483641	1988
6020021	4483711	2000
6340633	4483752	2002
4735633	4483883	1988
6073109	4484289	2000
4591983	4484289	1986
7254280	4484349	2007
7724939	4484349	2010
7015966	4484349	2006
6992707	4484349	2006
4864629	4484349	1989
7027665	4484349	2006
7278117	4484349	2007
7106895	4484349	2006
5830052	4484375	1998
5163865	4484375	1992
5167570	4484375	1992
6061920	4484395	2000
6782629	4484395	2004
D632194	4484395	2011
5251382	4484395	1993
5713346	4484563	1998
5761908	4484563	1998
5215075	4484563	1993
7258130	4484601	2007
7757709	4484601	2010
6206131	4484655	2001
8387901	4484710	2013
4704028	4484813	1987
4916484	4484813	1990
5121161	4484813	1992
5298940	4484813	1994
6598270	4484847	2003
5338137	4484847	1994
5776114	4484955	1998
5948184	4484955	1999
6217567	4484955	2001
6375628	4484955	2002
6530564	4484955	2003
6652576	4484955	2003
4757978	4484955	1988
4758285	4484955	1988
7455737	4484955	2008
7632303	4484955	2009
4959141	4485011	1990
5192430	4485011	1993
5248414	4485011	1993
7174273	4485011	2007
6752915	4485125	2004
4842892	4485125	1989
6365275	4485193	2002
6730841	4485264	2004
8607510	4485264	2013
D568238	4485264	2008
7342171	4485264	2008
4860509	4485264	1989
8309949	4485264	2012
8247243	4485264	2012
D555083	4485264	2007
D555084	4485264	2007
D558139	4485264	2007
8198117	4485264	2012
D559174	4485264	2008
5563681	4485294	1996
5699101	4485294	1997
5849388	4485294	1998
6041516	4485294	2000
6116794	4485294	2000
7510596	4485294	2009
7317468	4485294	2008
5855605	4485499	1999
6056740	4485499	2000
8287592	4485499	2012
4662882	4485499	1987
4725276	4485499	1988
5002569	4485499	1991
D656526	4485499	2012
8460374	4485499	2013
8079706	4485499	2011
7976577	4485499	2011
7628810	4485499	2009
D681086	4485499	2013
7018410	4485499	2006
7219693	4485518	2007
7422039	4485518	2008
8349099	4485545	2013
7422403	4485545	2008
7763342	4485545	2010
8382917	4485545	2013
7842143	4485545	2010
7441888	4485545	2008
8556969	4485545	2013
4975014	4485545	1990
8584767	4485545	2013
5119555	4485545	1992
7586828	4485545	2009
5245738	4485545	1993
7540899	4485545	2009
7632361	4485545	2009
8007674	4485545	2011
7544257	4485545	2009
4571971	4485657	1986
5259232	4485664	1993
5913954	4485700	1999
8584690	4485789	2013
5240037	4485844	1993
5074329	4485846	1991
6740992	4485888	2004
4749465	4485911	1988
4790921	4485911	1988
5406717	4485929	1995
D411349	4485929	1999
5996820	4485929	1999
6038784	4485929	2000
6056343	4485929	2000
6125548	4485929	2000
