patent_id	inventor_id
3954152	3876023-2
3954188	3896681-1
3954245	3954245-1
3954281	3954281-1
3954307	3954307-1
3954356	3954356-1
3954356	3954356-2
3954356	3936250-1
3954356	3954356-4
3954357	3954357-1
3954388	3954388-1
3954417	3954417-1
3954418	3954418-1
3954440	3862952-1
3954502	3954502-1
3954502	3907592-1
3954539	3924039-1
3954542	3954542-1
3954542	3954542-2
3954542	3891324-1
3954571	3954571-1
3954571	3954571-2
3954583	3862232-1
3954583	3888833-2
3954645	3873417-2
3954645	3954645-2
3954672	3954672-1
3954672	3928243-1
3954672	3954672-3
3954695	3910564-1
3954734	3873523-1
3954734	3873523-2
3954734	3954734-3
3954746	3900471-2
3954746	3900471-1
3954747	3900471-1
3954747	3900471-2
3954823	3954823-1
3954823	3890334-2
3954832	3862984-2
3954832	3862984-1
3954833	3892795-1
3954851	3879437-1
3954886	3931148-1
3954978	3954978-1
3954997	3887619-1
3955000	3955000-1
3955036	3862079-1
3955251	3922765-1
3955327	3955327-1
3955362	3937185-1
3955362	3955362-2
3955364	3930475-2
3955394	3955394-1
3955394	3889509-1
3955430	3955430-1
3955437	3916717-1
3955439	3955439-1
3955451	3955451-1
3955456	3877279-1
3955460	3954039-1
3955468	3955468-1
3955470	3874265-1
3955472	3875847-1
3955472	3955472-2
3955567	3955567-1
3955567	3905662-1
3955629	3955629-1
3955641	3955641-1
3955708	3955708-1
3955728	3938716-2
3955728	3938716-1
3955736	3895426-1
3955738	3861614-1
3955761	3863840-1
3955761	3863840-2
3955829	3955829-1
3955835	3955835-1
3955845	3955845-1
3955928	3955928-1
3955936	3955936-1
3955936	3955936-2
3956078	3940320-2
3956078	3940320-1
3956078	3940320-3
3956079	3940320-2
3956079	3940320-3
3956079	3940320-1
3956084	3940320-3
3956084	3940320-1
3956084	3940320-2
3956120	3940320-2
3956120	3940320-1
3956120	3940320-3
3956133	3956133-1
3956163	3956163-1
3956166	3925285-1
3956231	3956231-1
3956231	3874883-1
3956231	3912660-3
3956297	3882139-1
3956302	3956302-1
3956302	3956302-2
3956353	3862079-1
3956399	3956399-1
3956399	3956399-2
3956399	3956399-3
3956408	3956408-1
3956408	3956408-2
3956434	3885545-4
3956434	3885545-1
3956434	3897765-3
3956434	3885545-2
3956434	3956434-5
3956434	3956434-6
3956451	3956451-1
3956506	3930027-3
3956506	3887714-2
3956506	3887714-1
3956532	3956532-1
3956603	3862727-1
3956664	3956664-1
3956664	3956664-2
3956675	3873955-1
3956675	3905748-2
3956734	3859515-1
3956776	3883903-2
3956780	3956780-1
3956793	3956793-1
3956877	3956877-1
3956890	3956890-1
3956914	3956914-1
3956928	3956928-1
3956930	3938603-1
3956938	3946177-1
3956947	3956947-1
3956947	3956947-2
3956947	3956947-3
3956971	3956971-1
3956975	3905280-2
3956975	3905280-3
3956975	3905280-4
3956975	3869078-1
3956975	3905280-1
3956994	3939775-1
3957011	3893407-1
3957022	3957022-1
3957072	3942504-1
3957086	3875027-1
3957092	3916516-1
3957092	3916516-2
3957092	3957092-3
3957092	3957092-4
3957102	3957102-1
3957106	3957106-1
3957127	3957127-1
3957127	3957127-2
3957158	3918580-1
3957188	3895426-1
3957189	3895426-1
3957198	3957198-1
3957223	3957223-1
3957223	3957223-2
3957223	3895821-2
3957283	3863303-1
3957307	3957307-1
3957358	3931987-1
3957380	3901363-1
3957405	3957405-1
3957445	3957445-1
3957451	3957451-1
3957451	3957451-2
3957480	3880645-2
3957551	3890172-1
3957551	3890172-3
3957568	3915789-1
3957599	3894626-1
3957599	3957599-2
3957640	3957640-1
3957714	3957714-1
3957714	3957714-2
3957715	3957715-1
3957715	3957715-2
3957746	3867298-1
3957761	3862956-1
3957761	3882139-1
3957892	3868425-1
3957918	3957918-1
3957918	3926888-1
3957922	3957922-1
3957922	3957922-2
3957922	3875258-1
3957922	3875258-3
3957958	3957958-1
3957958	3957958-2
3958100	3895568-1
3958116	3958116-1
3958168	3958168-1
3958286	3958286-1
3958350	3958350-1
3958413	3893296-1
3958413	3958413-2
3958418	3958418-1
3958418	3892214-1
3958440	3958440-1
3958467	3924502-1
3958526	3958526-1
3958540	3896774-1
3958588	3958588-1
3958590	3919335-3
3958590	3919335-1
3958628	3908752-1
3958653	3873041-1
3958653	3958653-2
3958684	3958684-1
3958686	3958686-1
3958691	3958691-1
3958716	3958716-1
3958730	3958730-1
3958731	3958731-1
3958745	3958745-1
3958917	3958917-1
3959184	3947280-1
3959203	3865544-1
3959204	3959204-1
3959289	3886164-1
3959289	3865831-2
3959289	3865831-1
3959319	3890372-1
3959320	3915976-1
3959346	3862984-2
3959387	3899466-1
3959404	3873493-2
3959404	3873493-1
3959405	3873493-2
3959405	3873493-1
3959422	3959422-1
3959424	3912799-1
3959424	3939243-1
3959530	3959530-1
3959561	3916048-1
3959569	3959569-1
3959640	3947702-1
3959676	3925809-1
3959697	3908601-1
3959697	3873955-1
3959765	3959765-1
3959884	3959884-1
3959884	3959884-2
3959884	3959884-3
3959891	3959891-1
3959904	3931987-1
3959913	3959913-1
3959914	3959914-1
3959926	3959926-1
3959926	3959926-2
3959926	3959926-3
3959939	3861102-1
3959971	3959971-1
3960003	3960003-1
3960003	3960003-2
3960035	3960035-1
3960035	3960035-2
3960055	3942795-1
3960055	3872701-1
3960130	3960130-1
3960134	3960134-1
3960195	3960195-1
3960197	3960197-1
3960232	3946764-1
3960248	3905654-1
3960339	3862727-1
3960346	3960346-1
3960352	3960352-1
3960352	3960352-2
3960352	3960352-3
3960369	3960369-1
3960387	3960387-1
3960388	3858903-2
3960388	3921999-1
3960388	3960388-3
3960390	3887213-1
3960401	3960401-1
3960403	3960403-1
3960403	3868788-1
3960403	3866592-1
3960418	3960418-1
3960457	3960457-1
3960457	3909084-3
3960471	3884383-2
3960492	3960492-1
3960574	3960574-1
3960575	3878263-1
3960584	3960584-1
3960628	3960628-1
3960664	3960664-1
3960664	3960664-2
3960698	3960698-1
3960699	3960699-1
3960699	3960698-1
3960699	3960699-3
3960699	3923630-3
3960723	3960723-1
3960770	3960770-1
3960770	3960770-2
3960784	3878133-1
3960792	3960792-1
3960800	3960800-1
3960821	3931121-3
3960821	3931121-2
3960821	3931121-1
3960822	3931121-1
3960822	3931121-2
3960822	3931121-3
3960837	3923785-1
3960961	3862232-1
3960962	3960962-1
3960990	3960990-1
3960990	3960990-2
3961033	3859359-1
3961033	3868425-1
3961056	3903084-1
3961185	3961185-1
3961185	3961185-2
3961200	3961200-1
3961215	3961215-1
3961215	3961215-2
3961215	3905668-1
3961314	3868651-1
3961314	3961314-2
3961371	3878364-1
3961371	3953887-1
3961381	3961381-1
3961381	3961381-2
3961406	3894383-1
3961406	3894383-2
3961406	3890773-1
3961408	3878599-2
3961408	3942235-2
3961412	3878599-2
3961418	3961418-1
3961437	3888035-2
3961452	3903647-2
3961452	3881287-1
3961459	3961459-1
3961468	3961468-1
3961468	3961468-2
3961504	3858826-1
3961538	3884602-1
3961545	3961545-1
3961545	3961545-2
3961598	3961598-1
3961607	3859862-1
3961610	3880126-1
3961638	3899854-1
3961738	3882653-1
3961743	3961743-1
3961767	3961767-1
3961767	3961767-2
3961780	3961780-1
3961784	3961784-1
3961784	3961784-2
3961821	3961821-1
3961823	3961823-1
3961858	3961858-1
3961858	3961858-2
3962015	3881657-1
3962078	3899426-1
3962092	3860036-1
3962171	3962171-1
3962235	3872176-2
3962289	3890372-1
3962293	3892795-1
3962308	3888916-1
3962379	3897524-1
3962379	3897524-2
3962380	3962380-1
3962380	3962380-2
3962484	3962484-1
3962484	3962484-2
3962497	3962497-1
3962497	3962497-2
3962617	3874089-1
3962617	3962617-2
3962677	3962677-1
3962677	3962677-2
3962692	3924587-1
3962692	3890478-1
3962744	3962744-1
3962744	3962744-2
3962760	3885899-1
3962760	3885899-2
3962768	3962768-1
3962780	3913373-1
3962812	3962812-1
3962812	3962812-2
3962830	3948620-1
3962918	3910114-1
3962926	3945102-1
3962930	3962930-1
3962952	3962952-1
3962961	3858717-1
3963004	3963004-1
3963004	3963004-2
3963010	3963010-1
3963012	3963010-1
3963017	3949729-1
3963048	3963048-1
3963102	3963102-1
3963156	3963156-1
3963171	3958745-1
3963178	3963178-1
3963188	3963188-1
3963193	3888509-1
3963193	3865329-2
3963265	3963265-1
3963265	3963265-2
3963276	3963276-1
3963360	3897621-1
3963373	3963373-1
3963397	3963397-1
3963397	3963397-2
3963427	3963427-1
3963497	3963497-1
3963660	3865831-1
3963660	3865831-2
3963684	3901816-3
3963684	3878227-2
3963740	3963740-1
3963743	3963743-1
3963759	3963759-1
3963981	3938503-1
3964018	3964018-1
3964018	3964018-2
3964025	3964025-1
3964124	3964124-1
3964134	3964134-1
3964145	3860367-1
3964211	3964211-1
3964216	3964216-1
3964233	3964233-1
3964262	3896705-1
3964285	3939879-2
3964285	3939879-1
3964322	3903749-1
3964337	3964337-1
3964346	3930424-1
3964443	3964443-1
3964445	3937185-1
3964445	3913198-2
3964445	3955362-2
3964445	3913198-1
3964455	3964455-1
3964456	3964456-1
3964505	3929159-1
3964506	3964506-1
3964514	3882897-2
3964514	3882897-1
3964534	3964534-1
3964538	3964538-1
3964566	3896618-2
3964566	3896618-1
3964572	3908795-1
3964587	3964587-1
3964587	3964587-2
3964587	3964587-3
3964614	3907142-1
3964695	3964695-1
3964707	3888035-2
3964726	3964726-1
3964726	3964726-2
3964727	3903790-1
3964729	3964729-1
3964767	3964767-1
3964768	3964768-1
3964784	3964784-1
3964784	3964784-2
3964785	3871041-1
3964796	3953080-1
3964811	3964811-1
3964844	3964844-1
3964844	3964844-2
3964844	3964844-3
3964938	3939879-1
3964938	3939879-2
3964972	3964972-1
3965032	3917574-2
3965032	3873488-3
3965032	3873488-2
3965036	3965036-1
3965065	3965065-1
3965118	3880887-1
3965149	3965149-1
3965180	3862232-1
3965182	3948619-1
3965197	3965197-1
3965214	3876612-1
3965214	3965214-2
3965222	3965222-1
3965223	3965223-1
3965223	3965222-1
3965224	3897524-2
3965377	3953687-1
3965398	3889535-2
3965430	3873901-1
3965531	3965531-1
3965531	3965531-2
3965566	3913971-1
3965597	3965597-1
3965614	3965614-1
3965618	3874722-1
3965619	3964211-1
3965669	3965669-1
3965669	3965669-2
3965681	3965681-1
3965681	3963010-1
3965681	3921605-1
3965691	3880121-1
3965699	3921393-1
3965730	3965730-1
3965796	3965796-1
3965809	3927906-1
3965809	3965809-2
3965832	3871306-3
3965832	3871306-2
3965832	3871306-1
3965839	3965839-1
3965847	3965847-1
3965908	3965908-1
3965908	3965908-2
3965933	3965933-1
3965947	3965947-1
3965947	3965947-2
3965950	3965950-1
3965976	3939657-2
3966015	3948348-1
3966028	3949840-1
3966028	3966028-2
3966031	3859013-1
3966031	3966031-2
3966032	3888228-1
3966047	3966047-1
3966058	3966058-1
3966058	3966058-2
3966058	3966058-3
3966155	3966155-1
3966158	3924829-1
3966224	3966224-1
3966224	3966224-2
3966226	3966226-1
3966227	3904222-1
3966228	3966228-1
3966231	3966231-1
3966260	3885447-2
3966266	3963276-1
3966267	3929382-2
3966267	3869177-3
3966267	3869177-2
3966318	3947118-1
3966381	3897528-1
3966418	3868444-2
3966418	3868444-1
3966419	3966419-1
3966483	3966483-1
3966492	3951689-1
3966526	3867240-1
3966565	3940320-1
3966565	3940320-2
3966565	3940320-3
3966571	3966571-1
3966571	3966571-2
3966596	3897213-1
3966596	3865717-1
3966626	3888777-2
3966626	3888777-3
3966626	3888777-1
3966701	3860633-1
3966701	3966701-2
3966736	3862956-2
3966751	3873570-1
3966768	3927004-1
3966795	3864387-1
3966943	3862956-1
3966962	3966962-1
3967013	3892216-1
3967035	3914473-1
3967135	3863208-1
3967135	3967135-2
3967199	3898875-3
3967199	3967199-2
3967329	3967329-1
3967329	3967329-2
3967359	3967359-1
3967363	3967363-1
3967447	3917309-2
3967526	3967526-1
3967531	3967531-1
3967548	3901139-1
3967631	3967631-1
3967664	3965950-1
3967664	3943800-1
3967669	3942406-1
3967712	3967712-1
3967712	3967712-2
3967712	3967712-3
3967744	3874719-1
3967830	3893677-1
3967834	3967834-1
3967848	3967848-1
3967849	3967849-1
3967863	3967863-1
3967863	3967863-2
3967868	3967868-1
3967914	3861371-1
3967927	3967927-1
3967928	3873488-2
3967928	3967928-2
3967928	3967928-3
3967928	3967928-4
3968057	3968057-1
3968140	3890372-1
3968144	3864387-1
3968189	3880962-2
3968211	3903084-1
3968319	3968319-1
3968319	3882003-1
3968322	3906146-1
3968338	3889088-1
3968355	3945564-1
3968421	3962617-2
3968434	3968434-1
3968434	3968434-2
3968535	3968535-1
3968587	3968587-1
3968613	3860999-1
3968617	3861102-1
3968624	3968624-1
3968744	3968744-1
3968744	3968744-2
3968755	3913978-1
3968783	3949729-1
3968813	3902319-1
3968814	3889467-2
3968814	3871717-1
3968866	3899059-1
3968866	3968866-2
3968866	3910391-2
3968869	3968869-1
3968896	3968896-1
3968896	3912117-1
3968896	3968896-3
3968972	3913137-1
3968975	3890052-2
3968993	3968993-1
3968994	3885810-1
3969002	3934685-1
3969036	3860354-1
3969100	3969100-1
3969100	3969100-2
3969105	3867177-1
3969127	3874883-3
3969127	3874883-2
3969127	3874883-1
3969135	3969135-1
3969135	3969135-2
3969136	3969136-1
3969152	3969152-1
3969172	3969172-1
3969233	3969233-1
3969255	3969255-1
3969272	3901825-1
3969282	3969282-1
3969282	3927970-2
3969282	3900284-1
3969288	3879389-2
3969288	3879389-1
3969311	3882078-1
3969376	3892795-1
3969377	3892795-1
3969378	3892795-1
3969379	3892795-1
3969380	3892795-1
3969381	3892795-1
3969396	3892792-1
3969399	3922209-1
3969414	3969414-1
3969414	3969414-2
3969451	3969451-1
3969451	3969451-2
3969451	3969451-3
3969464	3890372-1
3969504	3862956-1
3969515	3907774-3
3969515	3969515-2
3969532	3969532-1
3969532	3969532-2
3969532	3903163-1
3969555	3883646-1
3969568	3969568-1
3969600	3907236-1
3969602	3969602-1
3969604	3881084-1
3969608	3969608-1
3969614	3969614-1
3969614	3969614-2
3969614	3969614-3
3969621	3969621-1
3969743	3969743-1
3969789	3965531-1
3969795	3858824-1
3969808	3878599-2
3969808	3942235-2
3969809	3926236-1
3969809	3878599-2
3969839	3969839-1
3969845	3969845-1
3969871	3907114-1
3969894	3885386-1
3969935	3938603-1
3969952	3950080-2
3969952	3950080-1
3969965	3969965-1
3970001	3970001-1
3970001	3970001-2
3970040	3970040-1
3970046	3970046-1
3970101	3883804-1
3970130	3970130-1
3970151	3960035-2
3970221	3880333-1
3970270	3909075-2
3970329	3866940-1
3970358	3970358-1
3970388	3970388-1
3970406	3970406-1
3970484	3970484-1
3970484	3864808-1
3970485	3864808-1
3970516	3970516-1
3970516	3970516-2
3970516	3923630-3
3970529	3945894-3
3970536	3970536-1
3970539	3960699-1
3970539	3923630-3
3970566	3858485-1
3970579	3877962-2
3970643	3970643-1
3970643	3923785-1
3970666	3882139-1
3970676	3915976-1
3970840	3970840-1
3970846	3970846-1
3970846	3970846-2
3970884	3878394-1
3970924	3970924-1
3970924	3970924-2
3970935	3873901-2
3970935	3946285-2
3971097	3921242-1
3971112	3971112-1
3971112	3971112-2
3971116	3878599-2
3971116	3942235-2
3971163	3971163-1
3971163	3971163-2
3971221	3971221-1
3971240	3971240-1
3971289	3971289-1
3971332	3888035-2
3971340	3939064-1
3971352	3885004-1
3971354	3960130-1
3971354	3971354-2
3971453	3888323-2
3971453	3888323-1
3971475	3862785-1
3971540	3971540-1
3971540	3936107-1
3971540	3936107-2
3971556	3971556-1
3971556	3971556-2
3971556	3971556-3
3971556	3971556-4
3971589	3971589-1
3971597	3971597-1
3971601	3971601-1
3971641	3971641-1
3971675	3971675-1
3971681	3971681-1
3971681	3971681-2
3971681	3862864-3
3971688	3933549-2
3971706	3971706-1
3971706	3931148-1
3971730	3872176-1
3971730	3872176-2
3971747	3971747-1
3971747	3873499-1
3971758	3862085-1
3971758	3876612-1
3971759	3862085-1
3971760	3862085-1
3971761	3862085-1
3971762	3862085-1
3971763	3862085-1
3971799	3947457-2
3971818	3873334-1
3971818	3971818-2
3971846	3971846-1
3971943	3971943-1
3971943	3971943-2
3972018	3972018-1
3972109	3972109-1
3972130	3886802-1
3972169	3972169-1
3972170	3884450-1
3972184	3972184-1
3972189	3972189-1
3972189	3901031-1
3972189	3901031-2
3972222	3972222-1
3972222	3972222-2
3972280	3972280-1
3972280	3972280-2
3972280	3972280-3
3972313	3885004-1
3972324	3885004-1
3972341	3972341-1
3972343	3907335-2
3972345	3972345-1
3972397	3972397-1
3972399	3952508-1
3972422	3972422-1
3972433	3972433-1
3972522	3972522-1
3972543	3937994-1
3972543	3972543-2
3972543	3937994-2
3972549	3972549-1
3972556	3972556-1
3972564	3972564-1
3972564	3972564-2
3972596	3972596-1
3972596	3972596-2
3972640	3972640-1
3972788	3922209-1
3972805	3859201-1
3972820	3890172-3
3972820	3890172-1
3972839	3972839-1
3972911	3865831-1
3972911	3886164-1
3972913	3862952-1
3972931	3903163-1
3973037	3865949-1
3973147	3973147-1
3973197	3973197-1
3973243	3973243-1
3973243	3973243-2
3973265	3973265-1
3973272	3913137-1
3973272	3973272-2
3973272	3973272-3
3973274	3913137-1
3973288	3874722-1
3973289	3969845-1
3973348	3973348-1
3973450	3929036-1
3973454	3973454-1
3973470	3973470-1
3973489	3880076-1
3973490	3880076-1
3973491	3880076-1
3973491	3970040-1
3973491	3880076-2
3973492	3880076-2
3973492	3880076-1
3973493	3880076-2
3973493	3880076-1
3973504	3906867-1
3973526	3876346-1
3973548	3859952-1
3973686	3884376-1
3973752	3888420-1
3973782	3973782-1
3973786	3973786-1
3973798	3871704-1
3973799	3973799-1
3973882	3954356-2
3973934	3973928-2
3974015	3974015-1
3974044	3878067-1
3974056	3974056-1
3974058	3878082-1
3974124	3974124-1
3974146	3933864-1
3974173	3873570-1
3974189	3892795-1
3974190	3892795-1
3974191	3892795-1
3974192	3892795-1
3974193	3892795-1
3974195	3882240-1
3974199	3974199-1
3974199	3875203-2
3974200	3862984-2
3974230	3974230-1
3974230	3919335-4
3974309	3860367-2
3974311	3874893-1
3974364	3973197-1
3974364	3974364-2
3974445	3974445-1
3974445	3974445-2
3974470	3879586-2
3974541	3974541-1
3974541	3974541-2
3974546	3945586-1
3974558	3884483-1
3974558	3884483-2
3974610	3884002-1
3974650	3888458-3
3974650	3974650-2
3974650	3974650-3
3974660	3875483-1
3974708	3861231-1
3974713	3961545-1
3974736	3974736-1
3974795	3974795-1
3974808	3974808-1
3974897	3866721-1
3974918	3974918-1
3974983	3974983-1
3974983	3974983-2
3975007	3975007-1
3975008	3860999-1
3975030	3892419-1
3975030	3952922-1
3975030	3975030-3
3975038	3860259-2
3975048	3975048-1
3975068	3920295-1
3975111	3970406-1
3975191	3975191-1
3975192	3871589-1
3975214	3975214-1
3975214	3975214-2
3975257	3955708-1
3975266	3975266-1
3975279	3975279-1
3975362	3975362-1
3975362	3884875-1
3975367	3894000-1
3975367	3975367-2
3975367	3920630-1
3975371	3888833-2
3975371	3862232-1
3975374	3956302-1
3975374	3956302-2
3975393	3927004-1
3975404	3882240-1
3975404	3896156-2
3975404	3862984-1
3975426	3892792-1
3975431	3933864-1
3975433	3969532-2
3975433	3903163-1
3975433	3969532-1
3975455	3865897-1
3975455	3890405-2
3975455	3865897-2
3975455	3890405-1
3975456	3880360-1
3975456	3873493-2
3975466	3975466-1
3975468	3975468-1
3975470	3975470-1
3975492	3975492-1
3975492	3975492-2
3975493	3901640-2
3975493	3867315-1
3975557	3900296-1
3975609	3975609-1
3975609	3975609-2
3975652	3975652-1
3975654	3975654-1
3975774	3975774-1
3975782	3885364-1
3975783	3866721-1
3975790	3967927-1
3975826	3908372-2
3975847	3975847-1
3975868	3975868-1
3975881	3975881-1
3975908	3896618-1
3975908	3896618-2
3975944	3975944-1
3975953	3975953-1
3975953	3975953-2
3975954	3881174-1
3975970	3975970-1
3975970	3975970-2
3975972	3975972-1
3975992	3967849-1
3975997	3975997-1
3976046	3976046-1
3976046	3916531-1
3976064	3976064-1
3976064	3976064-2
3976064	3976064-3
3976096	3976096-1
3976096	3976096-2
3976125	3878887-1
3976141	3976141-1
3976172	3861231-1
3976229	3976229-1
3976235	3911721-1
3976235	3976235-2
3976280	3884447-2
3976280	3884447-1
3976290	3972522-1
3976359	3976359-1
3976418	3897530-1
3976434	3976434-1
3976476	3976476-1
3976497	3866285-1
3976503	3976503-1
3976503	3976503-2
3976503	3976503-3
3976526	3976526-1
3976526	3976526-2
3976528	3976528-1
3976564	3976564-1
3976577	3976577-1
3976584	3976584-1
3976636	3915976-1
3976644	3947457-1
3976644	3947457-2
3976667	3873570-1
3976715	3873493-1
3976715	3873493-2
3976716	3873493-1
3976716	3873493-2
3976717	3873493-1
3976717	3873493-2
3976718	3873493-2
3976718	3873493-1
3976719	3873493-1
3976719	3873493-2
3976793	3976793-1
3976793	3976793-2
3976796	3858717-1
3976822	3898247-4
3976822	3900619-1
3976822	3900619-3
3976822	3901816-3
3977039	3872540-1
3977048	3977048-1
3977054	3952383-1
3977054	3952383-2
3977067	3977067-1
3977118	3977118-1
3977136	3960197-1
3977153	3884606-1
3977189	3921503-1
3977267	3862577-2
3977272	3977272-1
3977287	3977287-1
3977291	3954039-1
3977355	3898892-1
3977355	3977355-2
3977370	3977370-1
3977371	3977371-1
3977371	3977371-2
3977373	3977373-1
3977378	3963010-1
3977424	3896705-1
3977426	3977426-1
3977448	3977448-1
3977461	3923201-2
3977461	3977461-2
3977485	3917309-1
3977485	3977485-2
3977502	3868868-1
3977503	3893407-1
3977587	3937545-2
3977587	3911721-1
3977647	3869530-1
3977678	3977678-1
3977686	3869943-1
3977692	3877670-1
3977692	3877670-2
3977713	3977713-1
3977735	3977735-1
3977735	3977735-2
3977746	3977746-1
3977841	3957451-1
3977841	3957451-2
3977900	3977900-1
3977932	3977932-1
3977932	3888613-1
