patent_id	inventor_id
3864587	3864587-1
3864596	3864596-1
3864607	3864607-1
3864611	3864611-1
3864615	3864615-1
3864623	3864623-1
3864632	3864632-1
3864645	3864645-1
3864645	3864645-2
3864645	3864645-3
3864645	3864645-4
3864647	3864647-1
3864649	3864649-1
3864657	3864657-1
3864660	3864660-1
3864660	3864660-2
3864661	3864660-1
3864667	3864667-1
3864671	3864671-1
3864673	3864673-1
3864673	3864673-2
3864673	3864673-3
3864676	3864676-1
3864676	3864676-2
3864687	3864687-1
3864687	3864687-2
3864687	3864687-3
3864689	3864689-1
3864716	3864716-1
3864717	3864716-1
3864718	3864716-1
3864720	3864716-1
3864723	3864723-1
3864725	3864716-1
3864732	3864732-1
3864732	3864732-2
3864734	3864734-1
3864735	3864735-1
3864735	3864735-2
3864735	3864735-3
3864735	3864735-4
3864740	3864740-1
3864740	3864740-2
3864741	3864741-1
3864747	3864747-1
3864749	3864749-1
3864750	3864750-1
3864751	3864751-1
3864751	3864751-2
3864752	3864752-1
3864754	3864754-1
3864754	3864754-2
3864755	3864755-1
3864760	3864760-1
3864766	3864766-1
3864768	3864768-1
3864768	3864768-2
3864781	3864781-1
3864785	3864785-1
3864806	3864806-1
3864806	3864806-2
3864819	3864819-1
3864823	3864823-1
3864824	3864824-1
3864824	3864824-2
3864825	3864825-1
3864828	3864828-1
3864828	3864828-2
3864834	3864834-1
3864849	3864849-1
3864851	3864851-1
3864855	3864855-1
3864855	3864855-2
3864857	3864857-1
3864858	3864858-1
3864864	3864864-1
3864867	3864867-1
3864888	3864888-1
3864888	3864888-2
3864911	3860088-1
3864911	3864911-2
3864911	3864911-3
3864944	3864944-1
3864950	3864950-1
3864953	3864953-1
3864953	3859119-1
3864953	3864953-3
3864960	3864960-1
3864960	3859119-1
3864965	3864965-1
3864974	3864974-1
3864976	3861213-1
3864978	3864978-1
3864985	3864985-1
3864985	3864985-2
3864995	3864995-1
3864997	3864997-1
3864997	3864997-2
3865012	3865012-1
3865012	3865012-2
3865026	3865026-1
3865029	3865029-1
3865041	3865041-1
3865052	3865052-1
3865052	3865052-2
3865053	3865053-1
3865053	3865053-2
3865055	3865055-1
3865058	3865058-1
3865058	3865058-2
3865058	3865058-3
3865061	3865061-1
3865066	3865066-1
3865066	3865066-2
3865067	3865067-1
3865072	3865072-1
3865096	3865096-1
3865118	3865118-1
3865123	3865123-1
3865131	3865131-1
3865133	3865133-1
3865134	3865134-1
3865139	3865139-1
3865140	3865140-1
3865142	3865142-1
3865142	3865142-2
3865142	3865142-3
3865161	3865161-1
3865161	3865161-2
3865166	3865166-1
3865172	3865172-1
3865173	3865173-1
3865180	3865180-1
3865180	3865180-2
3865194	3865194-1
3865196	3859810-2
3865197	3865197-1
3865198	3865198-1
3865201	3865201-1
3865212	3865212-1
3865217	3865217-1
3865224	3865224-1
3865224	3865224-2
3865233	3865233-1
3865245	3865245-1
3865245	3865245-2
3865246	3865245-1
3865246	3865245-2
3865248	3865248-1
3865248	3865248-2
3865248	3865248-3
3865248	3865248-4
3865251	3865251-1
3865254	3858978-1
3865265	3865265-1
3865265	3865265-2
3865265	3865265-3
3865283	3865283-1
3865285	3865285-1
3865285	3865285-2
3865287	3865287-1
3865289	3865289-1
3865291	3865291-1
3865307	3865307-1
3865308	3865308-1
3865308	3865308-2
3865319	3865319-1
3865322	3865322-1
3865323	3865323-1
3865323	3865323-2
3865325	3865325-1
3865326	3865326-1
3865334	3865334-1
3865335	3865335-1
3865335	3865335-2
3865339	3865339-1
3865347	3865347-1
3865348	3865348-1
3865350	3865350-1
3865352	3865352-1
3865352	3865352-2
3865358	3865358-1
3865365	3865365-1
3865365	3865365-2
3865365	3865365-3
3865371	3865371-1
3865374	3865096-1
3865380	3865380-1
3865398	3865398-1
3865402	3865402-1
3865403	3865403-1
3865405	3865405-1
3865405	3865405-2
3865411	3865411-1
3865411	3865411-2
3865414	3865414-1
3865416	3865416-1
3865428	3865428-1
3865433	3865433-1
3865434	3865434-1
3865447	3865447-1
3865460	3865460-1
3865460	3865460-2
3865468	3865468-1
3865470	3865470-1
3865470	3865470-2
3865471	3865470-1
3865472	3865472-1
3865472	3865472-2
3865480	3865480-1
3865490	3865490-1
3865500	3865500-1
3865502	3865502-1
3865505	3858323-1
3865511	3865511-1
3865536	3865536-1
3865536	3865536-2
3865538	3865538-1
3865539	3865539-1
3865539	3865539-2
3865556	3865556-1
3865561	3865561-1
3865562	3863489-2
3865562	3865562-2
3865610	3865610-1
3865610	3865610-2
3865610	3865610-3
3865610	3865610-4
3865614	3865614-1
3865614	3865614-2
3865627	3865627-1
3865627	3865627-2
3865627	3865627-3
3865627	3865627-4
3865628	3865628-1
3865628	3865628-2
3865631	3865631-1
3865632	3865632-1
3865632	3865632-2
3865632	3865632-3
3865632	3865632-4
3865668	3865668-1
3865679	3865679-1
3865700	3865700-1
3865701	3865701-1
3865704	3865704-1
3865704	3865704-2
3865709	3865709-1
3865709	3865709-2
3865718	3865718-1
3865718	3865718-2
3865718	3865718-3
3865731	3865731-1
3865732	3865732-1
3865732	3865732-2
3865735	3865735-1
3865735	3865735-2
3865735	3865735-3
3865735	3865735-4
3865735	3865735-5
3865736	3865736-1
3865740	3865740-1
3865741	3865741-1
3865743	3862048-1
3865746	3865746-1
3865746	3865746-2
3865748	3865748-1
3865748	3865748-2
3865748	3865748-3
3865751	3865751-1
3865751	3865751-2
3865761	3865761-1
3865763	3865763-1
3865770	3865770-1
3865776	3865776-1
3865793	3865793-1
3865793	3865793-2
3865794	3865794-1
3865794	3865794-2
3865795	3859388-1
3865824	3865824-1
3865824	3865824-2
3865824	3865824-3
3865844	3865844-1
3865844	3865844-2
3865852	3860629-2
3865852	3865852-2
3865865	3865865-1
3865865	3864380-2
3865874	3860629-2
3865876	3865876-1
3865876	3865876-2
3865876	3859187-3
3865883	3859309-1
3865883	3865883-2
3865892	3865892-1
3865905	3865905-1
3865917	3861953-3
3865917	3865917-2
3865925	3865925-1
3865926	3864455-1
3865937	3865937-1
3865938	3865938-1
3865944	3859332-1
3865963	3859018-1
3865974	3865974-1
3865975	3859119-1
3865975	3865975-2
3865981	3865981-1
3865981	3865981-2
3865985	3865985-1
3865986	3865986-1
3865988	3859469-1
3866000	3866000-1
3866003	3866003-1
3866011	3866011-1
3866019	3866019-1
3866019	3866019-2
3866019	3866019-3
3866021	3866021-1
3866022	3859119-1
3866022	3866022-2
3866022	3866022-3
3866022	3866022-4
3866023	3866023-1
3866028	3866028-1
3866028	3866028-2
3866028	3866028-3
3866037	3864566-1
3866041	3866041-1
3866044	3866044-1
3866051	3866051-1
3866051	3866051-2
3866063	3866063-1
3866067	3866067-1
3866068	3866068-1
3866068	3866068-2
3866085	3866085-1
3866091	3866091-1
3866099	3866099-1
3866107	3866107-1
3866113	3866113-1
3866118	3866118-1
3866118	3866118-2
3866119	3866119-1
3866119	3866119-2
3866127	3866127-1
3866127	3866127-2
3866133	3866133-1
3866133	3866133-2
3866134	3866134-1
3866134	3866134-2
3866140	3865472-1
3866140	3865472-2
3866149	3866149-1
3866173	3866173-1
3866173	3866173-2
3866173	3866173-3
3866173	3866173-4
3866180	3866180-1
3866192	3866192-1
3866192	3866192-2
3866201	3866201-1
3866203	3864823-1
3866218	3864689-1
3866219	3866219-1
3866219	3866219-2
3866222	3864689-1
3866226	3866226-1
3866226	3866226-2
3866226	3866226-3
3866229	3866229-1
3866234	3866234-1
3866234	3866234-2
3866234	3866234-3
3866249	3866249-1
3866252	3866252-1
3866259	3866259-1
3866259	3866259-2
3866259	3866259-3
3866267	3866267-1
3866272	3864766-1
3866272	3866272-2
3866274	3866274-1
3866276	3866276-1
3866290	3866290-1
3866293	3866293-1
3866304	3866304-1
3866305	3866305-1
3866309	3866309-1
3866311	3866311-1
3866311	3866311-2
3866313	3866313-1
3866325	3866325-1
3866329	3866329-1
3866338	3866338-1
3866339	3866339-1
3866343	3866343-1
3866343	3866343-2
3866348	3866348-1
3866348	3866348-2
3866350	3866350-1
3866350	3866350-2
3866350	3866350-3
3866361	3866361-1
3866364	3866364-1
3866365	3866365-1
3866368	3866368-1
3866381	3866381-1
3866381	3866381-2
3866387	3866387-1
3866391	3866391-1
3866391	3866391-2
3866400	3866400-1
3866401	3866401-1
3866401	3866401-2
3866407	3859783-1
3866411	3866411-1
3866411	3866411-2
3866411	3866411-3
3866411	3866411-4
3866417	3866417-1
3866432	3866432-1
3866445	3866445-1
3866451	3866451-1
3866451	3866451-2
3866451	3866451-3
3866456	3866456-1
3866456	3866456-2
3866458	3866458-1
3866464	3866464-1
3866472	3866472-1
3866474	3866474-1
3866490	3866490-1
3866492	3866492-1
3866493	3866493-1
3866507	3866507-1
3866509	3866509-1
3866509	3866509-2
3866535	3866535-1
3866535	3866535-2
3866541	3866541-1
3866541	3866541-2
3866541	3866541-3
3866547	3866547-1
3866557	3866557-1
3866559	3866559-1
3866563	3866563-1
3866570	3866570-1
3866570	3866570-2
3866570	3866570-3
3866570	3866570-4
3866571	3866571-1
3866571	3866571-2
3866578	3866578-1
3866585	3866585-1
3866586	3866586-1
3866590	3861370-1
3866594	3866594-1
3866594	3866594-2
3866594	3866594-3
3866594	3866594-4
3866596	3866596-1
3866596	3866596-2
3866597	3866597-1
3866599	3866599-1
3866607	3866607-1
3866607	3866607-2
3866612	3866612-1
3866620	3866620-1
3866626	3861569-1
3866628	3866628-1
3866628	3866628-2
3866630	3866630-1
3866630	3866630-2
3866637	3866637-1
3866637	3866637-2
3866638	3866638-1
3866638	3866638-2
3866649	3866649-1
3866650	3866650-1
3866651	3866651-1
3866672	3866672-1
3866672	3866672-2
3866680	3866680-1
3866681	3866681-1
3866683	3866683-1
3866683	3866683-2
3866691	3866691-1
3866696	3866696-1
3866696	3866696-2
3866697	3866697-1
3866697	3866697-2
3866705	3866705-1
3866705	3866705-2
3866713	3866713-1
3866713	3866713-2
3866715	3866715-1
3866719	3866719-1
3866722	3866722-1
3866730	3866730-1
3866734	3866734-1
3866734	3866734-2
3866734	3866734-3
3866747	3866747-1
3866751	3866751-1
3866768	3866768-1
3866777	3866777-1
3866777	3866777-2
3866779	3866779-1
3866780	3866780-1
3866780	3866780-2
3866780	3866780-3
3866783	3866783-1
3866783	3866783-2
3866791	3866791-1
3866791	3866791-2
3866791	3866791-3
3866798	3866798-1
3866809	3866809-1
3866810	3866810-1
3866816	3866816-1
3866819	3866819-1
3866823	3866823-1
3866838	3866838-1
3866845	3866845-1
3866845	3866845-2
3866846	3866846-1
3866851	3866851-1
3866855	3866855-1
3866861	3866861-1
3866861	3866861-2
3866861	3866861-3
3866865	3866865-1
3866868	3866868-1
3866868	3866868-2
3866877	3866877-1
3866878	3866878-1
3866894	3866894-1
3866894	3866894-2
3866894	3866894-3
3866897	3866897-1
3866910	3866910-1
3866911	3866911-1
3866911	3866350-2
3866911	3866911-3
3866913	3866913-1
3866913	3866913-2
3866918	3866918-1
3866918	3866918-2
3866920	3866350-2
3866920	3866350-1
3866922	3866922-1
3866922	3866922-2
3866922	3866922-3
3866937	3866350-2
3866938	3866938-1
3866938	3866938-2
3866943	3866943-1
3866951	3866951-1
3866959	3866959-1
3866964	3866964-1
3866965	3866965-1
3866974	3866974-1
3866976	3866976-1
3866987	3866987-1
3866989	3866989-1
3866990	3866990-1
3867001	3867001-1
3867006	3867006-1
3867007	3867007-1
3867008	3867008-1
3867017	3867017-1
3867017	3867017-2
3867019	3867019-1
3867034	3867034-1
3867036	3867036-1
3867036	3867036-2
3867044	3867044-1
3867045	3867045-1
3867056	3867056-1
3867056	3867056-2
3867069	3867069-1
3867071	3867071-1
3867073	3867073-1
3867073	3867073-2
3867075	3867075-1
3867078	3867078-1
3867080	3867080-1
3867081	3867081-1
3867095	3867095-1
3867095	3867095-2
3867096	3867096-1
3867100	3867100-1
3867102	3867102-1
3867106	3867106-1
3867109	3867109-1
3867112	3867112-1
3867112	3867112-2
3867122	3867122-1
3867125	3867125-1
3867125	3867125-2
3867125	3867125-3
3867125	3867125-4
3867159	3867159-1
3867183	3864017-1
3867189	3865794-1
3867190	3867190-1
3867190	3867190-2
3867191	3867191-1
3867191	3861953-3
3867204	3867204-1
3867206	3867206-1
3867206	3867206-2
3867206	3867206-3
3867236	3867236-1
3867244	3867244-1
3867258	3867258-1
3867259	3867258-1
3867262	3867262-1
3867262	3867262-2
3867264	3867264-1
3867267	3866289-3
3867267	3867267-2
3867271	3867271-1
3867272	3867272-1
3867272	3867272-2
3867274	3867274-1
3867277	3867277-1
3867278	3867278-1
3867279	3860533-1
3867281	3867281-1
3867281	3867281-2
3867285	3867285-1
3867289	3867289-1
3867290	3867290-1
3867293	3867293-1
3867296	3867296-1
3867300	3867300-1
3867300	3867300-2
3867306	3867306-1
3867306	3862104-1
3867313	3867313-1
3867317	3867317-1
3867317	3867317-2
3867320	3867320-1
3867320	3867320-2
3867335	3867335-1
3867335	3867335-2
3867342	3867342-1
3867342	3867342-2
3867342	3867342-3
3867353	3867353-1
3867353	3860566-1
3867353	3867353-3
3867356	3862095-2
3867357	3865794-2
3867359	3867359-1
3867366	3859333-2
3867366	3867366-2
3867375	3859309-1
3867375	3867375-2
3867375	3867375-3
3867377	3859309-1
3867377	3867375-2
3867377	3867377-3
3867391	3867391-1
3867402	3867402-1
3867402	3867402-2
3867407	3859442-1
3867407	3859309-1
3867407	3859442-3
3867443	3867443-1
3867443	3867443-2
3867444	3859332-1
3867449	3867449-1
3867450	3867449-1
3867461	3867461-1
3867461	3867461-2
3867489	3865746-2
3867505	3867505-1
3867505	3867505-2
3867508	3867508-1
3867512	3860533-1
3867515	3867515-1
3867515	3867515-2
3867515	3867515-3
3867519	3867519-1
3867540	3867540-1
3867543	3867543-1
3867547	3867449-1
3867547	3867543-1
3867548	3867548-1
3867548	3865748-3
3867548	3867548-3
3867564	3863501-1
3867565	3867565-1
3867565	3867565-2
3867567	3867567-1
3867567	3867567-2
3867571	3867571-1
3867571	3867571-2
3867574	3867574-1
3867576	3867576-1
3867577	3867577-1
3867591	3867591-1
3867599	3860151-1
3867604	3867604-1
3867610	3867610-1
3867613	3867613-1
3867621	3867621-1
3867621	3867621-2
3867625	3867625-1
3867627	3867627-1
3867627	3867627-2
3867627	3867627-3
3867628	3867628-1
3867629	3867629-1
3867635	3867635-1
3867635	3867635-2
3867637	3867637-1
3867637	3867637-2
3867637	3867637-3
3867637	3867637-4
3867637	3860821-1
3867644	3867644-1
3867646	3867646-1
3867649	3863060-2
3867655	3867655-1
3867655	3867655-2
3867655	3867655-3
3867661	3867661-1
3867661	3867661-2
3867663	3867663-1
3867673	3867673-1
3867673	3867673-2
3867673	3867673-3
3867677	3867677-1
3867677	3859119-1
3867679	3867679-1
3867688	3867688-1
3867695	3867695-1
3867695	3867695-2
3867707	3867707-1
3867707	3867707-2
3867712	3867712-1
3867712	3867712-2
3867723	3867723-1
3867723	3867723-2
3867723	3867723-3
3867725	3867725-1
3867725	3867725-2
3867726	3867726-1
3867726	3867726-2
3867726	3867726-3
3867728	3867728-1
3867728	3867728-2
3867728	3867728-3
3867731	3867731-1
3867753	3867753-1
3867753	3867753-2
3867761	3867761-1
3867765	3867765-1
3867769	3867769-1
3867769	3867769-2
3867770	3867770-1
3867775	3867775-1
3867775	3867775-2
3867782	3867782-1
3867785	3867785-1
3867785	3867785-2
3867785	3867785-3
3867787	3867787-1
3867788	3867788-1
3867791	3863393-1
3867797	3867797-1
3867799	3867799-1
3867799	3859059-1
3867800	3867800-1
3867804	3867804-1
3867814	3867814-1
3867819	3867819-1
3867819	3867819-2
3867819	3867819-3
3867840	3867840-1
3867851	3867851-1
3867851	3867851-2
3867851	3867851-3
3867854	3867854-1
3867858	3867858-1
3867858	3867858-2
3867858	3867858-3
3867893	3867893-1
3867893	3867893-2
3867898	3867898-1
3867905	3867905-1
3867912	3867912-1
3867912	3867912-2
3867922	3867922-1
3867925	3867925-1
3867926	3867926-1
3867927	3867927-1
3867932	3867932-1
3867933	3867933-1
3867934	3867934-1
3867944	3867944-1
3867945	3867945-1
3867946	3867946-1
3867949	3867949-1
3867949	3867949-2
3867954	3867954-1
3867965	3867965-1
3867967	3867967-1
3867967	3867967-2
3867976	3867976-1
3867976	3867976-2
3867976	3867976-3
3867986	3867986-1
3867991	3867991-1
3867995	3867995-1
3867996	3866338-1
3867997	3867997-1
3868024	3868024-1
3868030	3868030-1
3868033	3868033-1
3868037	3868037-1
3868042	3868042-1
3868047	3868047-1
3868049	3861569-1
3868054	3868054-1
3868055	3868055-1
3868055	3868055-2
3868057	3868057-1
3868063	3868063-1
3868069	3868069-1
3868085	3868085-1
3868089	3868089-1
3868089	3868089-2
3868109	3868109-1
3868110	3868110-1
3868139	3868139-1
3868157	3868157-1
3868163	3868163-1
3868180	3868180-1
3868186	3868186-1
3868186	3868186-2
3868191	3868191-1
3868194	3868194-1
3868194	3868194-2
3868194	3868194-3
3868243	3868243-1
3868249	3868249-1
3868249	3868249-2
3868261	3868261-1
3868261	3868261-2
3868276	3868276-1
3868276	3868276-2
3868279	3868279-1
3868279	3868279-2
3868284	3868284-1
3868284	3868284-2
3868294	3868294-1
3868297	3868297-1
3868297	3868297-2
3868297	3868297-3
3868319	3868319-1
3868319	3868319-2
3868326	3868326-1
3868327	3868327-1
3868327	3868327-2
3868329	3868329-1
3868329	3868329-2
3868334	3868334-1
3868355	3868355-1
3868361	3868361-1
3868361	3868361-2
3868376	3859219-1
3868384	3868384-1
3868384	3868384-2
3868384	3859352-2
3868386	3868386-1
3868386	3868386-2
3868399	3867300-1
3868406	3865852-2
3868435	3868435-1
3868435	3868435-2
3868435	3868435-3
3868435	3868435-4
3868440	3868440-1
3868440	3868440-2
3868449	3868449-1
3868466	3868466-1
3868471	3868471-1
3868471	3868471-2
3868477	3868477-1
3868497	3868497-1
3868503	3868503-1
3868509	3868509-1
3868509	3868509-2
3868536	3868536-1
3868545	3868545-1
3868550	3868550-1
3868550	3868550-2
3868551	3868551-1
3868552	3868552-1
3868566	3868566-1
3868566	3868566-2
3868567	3868567-1
3868572	3868572-1
3868572	3868572-2
3868572	3868572-3
3868579	3868579-1
3868583	3868583-1
3868589	3868589-1
3868592	3868592-1
3868592	3868592-2
3868596	3868596-1
3868601	3868601-1
3868602	3868602-1
3868607	3868607-1
3868623	3868623-1
3868624	3868624-1
3868624	3868624-2
3868626	3868626-1
3868630	3868630-1
3868632	3868632-1
3868632	3868632-2
3868633	3868633-1
3868653	3868653-1
3868657	3868657-1
3868657	3868657-2
3868670	3868670-1
3868670	3868670-2
3868671	3868671-1
3868671	3868671-2
3868675	3868675-1
3868684	3868684-1
3868685	3868685-1
3868686	3868686-1
3868688	3868688-1
3868693	3864689-1
3868697	3868697-1
3868699	3868699-1
3868699	3868699-2
3868706	3868706-1
3868707	3868707-1
3868724	3868724-1
3868726	3868726-1
3868726	3868726-2
3868726	3868726-3
3868733	3868733-1
3868733	3868733-2
3868734	3868734-1
3868734	3868734-2
3868739	3868739-1
3868742	3868742-1
3868746	3868746-1
3868746	3868746-2
3868746	3868746-3
3868746	3868746-4
3868746	3868746-5
3868757	3868757-1
3868773	3868773-1
3868775	3868775-1
3868776	3868776-1
3868782	3868782-1
3868787	3868787-1
3868789	3868789-1
3868791	3868791-1
3868797	3868797-1
3868797	3868797-2
3868802	3868802-1
3868804	3868804-1
3868806	3863421-1
3868807	3868807-1
3868807	3868807-2
3868817	3866411-4
3868817	3866411-1
3868817	3866411-2
3868817	3866411-3
3868823	3868823-1
3868823	3868823-2
3868827	3868827-1
3868827	3868827-2
3868827	3868827-3
3868830	3859119-1
3868830	3868830-2
3868830	3868830-3
3868834	3868834-1
3868849	3868849-1
3868854	3868854-1
3868854	3868854-2
3868855	3868855-1
3868855	3868855-2
3868855	3868855-3
3868862	3868862-1
3868863	3868863-1
3868872	3868872-1
3868873	3858464-1
3868874	3868874-1
3868875	3858464-1
3868880	3868880-1
3868895	3868895-1
3868895	3868895-2
3868920	3868920-1
3868921	3868921-1
3868921	3868921-2
3868921	3868921-3
3868921	3868921-4
3868922	3868922-1
3868943	3868943-1
3868943	3868943-2
3868946	3868946-1
3868949	3868949-1
3868951	3868951-1
3868958	3868958-1
3868964	3868964-1
3868964	3868964-2
3868964	3868964-3
3868964	3860027-3
3868965	3868965-1
3868965	3868965-2
3868970	3868970-1
3868970	3863489-2
3868973	3868973-1
3868973	3868973-2
3868979	3868979-1
3868981	3868981-1
3868994	3868994-1
3869012	3868802-1
3869041	3869041-1
3869042	3869042-1
3869042	3869042-2
3869044	3869044-1
3869044	3869044-2
3869066	3858315-1
3869069	3869069-1
3869069	3869069-2
3869069	3869069-3
3869070	3869070-1
3869070	3869070-2
3869084	3869084-1
3869086	3869086-1
3869088	3869088-1
3869093	3869093-1
3869103	3869103-1
3869103	3869103-2
3869108	3869108-1
3869119	3869119-1
3869137	3869137-1
3869146	3869146-1
3869151	3869151-1
3869151	3869151-2
3869159	3869159-1
3869174	3869174-1
3869174	3869174-2
3869186	3869186-1
3869189	3869189-1
3869190	3869190-1
3869193	3869193-1
3869203	3869203-1
3869210	3869210-1
3869210	3859119-1
3869228	3862814-1
3869263	3869263-1
3869264	3869264-1
3869266	3862644-1
3869273	3869273-1
3869282	3869282-1
3869282	3869282-2
3869282	3869282-3
3869288	3869288-1
3869295	3869295-1
3869295	3869295-2
3869296	3869296-1
3869296	3869296-2
3869304	3869304-1
3869304	3869304-2
3869304	3869304-3
3869321	3869321-1
3869345	3869345-1
3869345	3869345-2
3869351	3869351-1
3869363	3869363-1
3869384	3869384-1
3869385	3865748-1
3869385	3869385-2
3869386	3869386-1
3869388	3869388-1
3869393	3869393-1
3869417	3869417-1
3869421	3869421-1
3869421	3869421-2
3869433	3862095-2
3869434	3865794-2
3869434	3862095-2
3869438	3869438-1
3869438	3869438-2
3869438	3869438-3
3869470	3865892-1
3869502	3869502-1
3869502	3869502-2
3869511	3869511-1
3869511	3869511-2
