control	grant_year
4365239	1982
4365246	1982
4365257	1982
4365280	1982
4365288	1982
4365290	1982
4365293	1982
4365295	1982
4365310	1982
4365313	1982
4365322	1982
4365331	1982
4365332	1982
4365339	1982
4365353	1982
4365361	1982
4365365	1982
4365366	1982
4365375	1982
4365377	1982
4365379	1982
4365400	1982
4365401	1982
4365410	1982
4365411	1982
4365413	1982
4365419	1982
4365420	1982
4365430	1982
4365432	1982
4365437	1982
4365440	1982
4365442	1982
4365445	1982
4365448	1982
4365451	1982
4365463	1982
4365470	1982
4365484	1982
4365493	1982
4365500	1982
4365501	1982
4365506	1982
4365512	1982
4365514	1982
4365516	1982
4365518	1982
4365520	1982
4365528	1982
4365570	1982
4365571	1982
4365575	1982
4365613	1982
4365622	1982
4365623	1982
4365632	1982
4365635	1982
4365636	1982
4365637	1982
4365639	1982
4365664	1982
4365668	1982
4365669	1982
4365670	1982
4365676	1982
4365677	1982
4365690	1982
4365692	1982
4365694	1982
4365701	1982
4365708	1982
4365710	1982
4365711	1982
4365718	1982
4365722	1982
4365733	1982
4365736	1982
4365739	1982
4365750	1982
4365752	1982
4365762	1982
4365768	1982
4365776	1982
4365796	1982
4365798	1982
4365799	1982
4365801	1982
4365805	1982
4365809	1982
4365810	1982
4365812	1982
4365813	1982
4365820	1982
4365831	1982
4365842	1982
4365843	1982
4365854	1982
4365859	1982
4365860	1982
4365865	1982
4365876	1982
4365882	1982
4365892	1982
4365914	1982
4365925	1982
4365927	1982
4365937	1982
4365943	1982
4365970	1982
4365973	1982
4365980	1982
4365989	1982
4365990	1982
4366046	1982
4366051	1982
4366057	1982
4366058	1982
4366066	1982
4366068	1982
4366069	1982
4366071	1982
4366072	1982
4366073	1982
4366074	1982
4366081	1982
4366083	1982
4366116	1982
4366146	1982
4366200	1982
4366209	1982
4366222	1982
4366223	1982
4366241	1982
4366246	1982
4366265	1982
4366307	1982
4366333	1982
4366336	1982
4366342	1982
4366365	1982
4366376	1982
4366377	1982
4366378	1982
4366382	1982
4366386	1982
4366451	1982
4366459	1982
4366463	1982
4366480	1982
4366481	1982
4366483	1982
4366490	1982
4366509	1982
4366530	1982
4366534	1982
4366536	1982
4366540	1982
4366548	1982
4366551	1982
4366555	1982
4366561	1982
4366581	1983
4366592	1983
4366605	1983
4366607	1983
4366616	1983
4366626	1983
4366644	1983
4366645	1983
4366646	1983
4366647	1983
4366648	1983
4366649	1983
4366656	1983
4366676	1983
4366680	1983
4366696	1983
4366700	1983
4366710	1983
4366722	1983
4366732	1983
4366741	1983
4366748	1983
4366749	1983
4366756	1983
4366766	1983
4366767	1983
4366771	1983
4366773	1983
4366781	1983
4366790	1983
4366803	1983
4366807	1983
4366808	1983
4366813	1983
4366814	1983
4366819	1983
4366828	1983
4366861	1983
4366862	1983
4366878	1983
4366901	1983
4366908	1983
4366910	1983
4366914	1983
4366919	1983
4366928	1983
4366939	1983
4366940	1983
4366954	1983
4366958	1983
4366964	1983
4366972	1983
4366973	1983
4366986	1983
4366988	1983
4366997	1983
4367000	1983
4367010	1983
4367011	1983
4367035	1983
4367043	1983
4367056	1983
4367060	1983
4367081	1983
4367093	1983
4367114	1983
4367117	1983
4367121	1983
4367123	1983
4367133	1983
4367136	1983
4367143	1983
4367155	1983
4367168	1983
4367182	1983
4367194	1983
4367213	1983
4367234	1983
4367253	1983
4367265	1983
4367274	1983
4367326	1983
4367365	1983
4367374	1983
4367386	1983
4367397	1983
4367404	1983
4367417	1983
4367429	1983
4367434	1983
4367435	1983
4367450	1983
4367460	1983
4367462	1983
4367479	1983
4367481	1983
4367502	1983
4367503	1983
4367505	1983
4367513	1983
4367514	1983
4367518	1983
4367525	1983
4367533	1983
4367542	1983
4367545	1983
4367561	1983
4367565	1983
4367576	1983
4367577	1983
4367583	1983
4367587	1983
4367590	1983
4367592	1983
4367602	1983
4367605	1983
4367615	1983
4367616	1983
4367620	1983
4367626	1983
4367629	1983
4367633	1983
4367663	1983
4367664	1983
4367666	1983
4367668	1983
4367671	1983
4367676	1983
4367699	1983
4367717	1983
4367731	1983
4367735	1983
4367741	1983
4367743	1983
4367745	1983
4367750	1983
4367751	1983
4367753	1983
4367754	1983
4367755	1983
4367767	1983
4367769	1983
4367778	1983
4367785	1983
4367793	1983
4367796	1983
4367797	1983
4367802	1983
4367806	1983
4367816	1983
4367830	1983
4367837	1983
4367840	1983
4367843	1983
4367845	1983
4367850	1983
4367852	1983
4367857	1983
4367864	1983
4367871	1983
4367877	1983
4367878	1983
4367883	1983
4367892	1983
4367907	1983
4367908	1983
4367911	1983
4367917	1983
4367918	1983
4367919	1983
4367920	1983
4367925	1983
4367949	1983
4367950	1983
4367955	1983
4367963	1983
4367966	1983
4367969	1983
4367973	1983
4367981	1983
4367983	1983
4367987	1983
4367989	1983
4367996	1983
4368005	1983
4368006	1983
4368007	1983
4368019	1983
4368031	1983
4368035	1983
4368039	1983
4368049	1983
4368073	1983
4368092	1983
4368098	1983
4368111	1983
4368118	1983
4368119	1983
4368124	1983
4368130	1983
4368136	1983
4368141	1983
4368168	1983
4368182	1983
4368186	1983
4368214	1983
4368215	1983
4368240	1983
4368301	1983
4368303	1983
4368321	1983
4368330	1983
4368331	1983
4368344	1983
4368346	1983
4368351	1983
4368352	1983
4368364	1983
4368419	1983
4368420	1983
4368462	1983
4368471	1983
4368473	1983
4368498	1983
4368506	1983
4368515	1983
4368530	1983
4368545	1983
4368549	1983
4368566	1983
4368578	1983
4368591	1983
4368619	1983
4368620	1983
4368640	1983
4368644	1983
4368645	1983
4368657	1983
4368658	1983
4368677	1983
4368686	1983
4368689	1983
4368691	1983
4368711	1983
4368720	1983
4368721	1983
4368726	1983
4368736	1983
4368740	1983
4368746	1983
4368747	1983
4368750	1983
4368769	1983
4368771	1983
4368772	1983
4368775	1983
4368781	1983
4368785	1983
4368791	1983
4368799	1983
4368800	1983
4368805	1983
4368816	1983
4368817	1983
4368829	1983
4368830	1983
4368835	1983
4368856	1983
4368869	1983
4368888	1983
4368890	1983
4368897	1983
4368902	1983
4368905	1983
4368910	1983
4368931	1983
4368937	1983
4368941	1983
4368944	1983
4368951	1983
4368957	1983
4368962	1983
4368982	1983
4368983	1983
4368994	1983
4369013	1983
4369016	1983
4369026	1983
4369031	1983
4369033	1983
4369048	1983
4369083	1983
4369100	1983
4369104	1983
4369110	1983
4369113	1983
4369119	1983
4369124	1983
4369151	1983
4369153	1983
4369167	1983
4369181	1983
4369189	1983
4369190	1983
4369212	1983
4369215	1983
4369226	1983
4369242	1983
4369244	1983
4369250	1983
4369274	1983
4369284	1983
4369295	1983
4369297	1983
4369300	1983
4369305	1983
4369317	1983
4369335	1983
4369348	1983
4369349	1983
4369401	1983
4369402	1983
4369406	1983
4369413	1983
4369425	1983
4369442	1983
4369443	1983
4369445	1983
4369453	1983
4369456	1983
4369457	1983
4369475	1983
4369476	1983
4369496	1983
4369501	1983
4369505	1983
4369506	1983
4369507	1983
4369508	1983
4369518	1983
4369524	1983
4369530	1983
4369531	1983
4369539	1983
4369555	1983
4369564	1983
4369575	1983
4369582	1983
4369585	1983
4369589	1983
4369591	1983
4369596	1983
4369598	1983
4369600	1983
4369601	1983
4369607	1983
4369626	1983
4369629	1983
4369630	1983
4369636	1983
4369642	1983
4369657	1983
4369661	1983
4369665	1983
4369679	1983
4369680	1983
4369685	1983
4369690	1983
4369697	1983
4369705	1983
4369754	1983
4369760	1983
4369782	1983
4369791	1983
4369799	1983
4369802	1983
4369803	1983
4369806	1983
4369829	1983
4369832	1983
4369840	1983
4369844	1983
4369857	1983
4369876	1983
4369879	1983
4369884	1983
4369886	1983
4369909	1983
4369913	1983
4369929	1983
4369934	1983
4369939	1983
4369948	1983
4369963	1983
4369970	1983
4369971	1983
4369991	1983
4369996	1983
4369998	1983
4370015	1983
4370029	1983
4370030	1983
4370070	1983
4370073	1983
4370081	1983
4370083	1983
4370087	1983
4370097	1983
4370105	1983
4370150	1983
4370152	1983
4370156	1983
4370159	1983
4370164	1983
4370166	1983
4370170	1983
4370174	1983
4370175	1983
4370182	1983
4370183	1983
4370184	1983
4370192	1983
4370219	1983
4370223	1983
4370231	1983
4370236	1983
4370239	1983
4370242	1983
4370246	1983
4370252	1983
4370259	1983
4370274	1983
4370309	1983
4370310	1983
4370361	1983
4370376	1983
4370401	1983
4370402	1983
4370405	1983
4370409	1983
4370437	1983
4370448	1983
4370456	1983
4370459	1983
4370471	1983
4370482	1983
4370484	1983
4370485	1983
4370493	1983
4370500	1983
4370501	1983
4370510	1983
4370540	1983
4370547	1983
4370550	1983
4370557	1983
4370559	1983
4370569	1983
4370572	1983
4370576	1983
4370600	1983
4370602	1983
4370615	1983
4370620	1983
4370631	1983
4370639	1983
4370646	1983
4370650	1983
4370652	1983
4370654	1983
4370656	1983
4370657	1983
4370658	1983
4370679	1983
4370688	1983
4370689	1983
4370690	1983
4370696	1983
4370711	1983
4370714	1983
4370718	1983
4370720	1983
4370728	1983
4370729	1983
4370730	1983
4370734	1983
4370737	1983
4370758	1983
4370759	1983
4370769	1983
4370771	1983
4370790	1983
4370791	1983
4370792	1983
4370796	1983
4370801	1983
4370808	1983
4370817	1983
4370818	1983
4370822	1983
4370831	1983
4370858	1983
4370890	1983
4370893	1983
4370899	1983
4370906	1983
4370909	1983
4370911	1983
4370919	1983
4370920	1983
4370955	1983
4370971	1983
4370983	1983
4370996	1983
4371001	1983
4371003	1983
4371015	1983
4371022	1983
4371027	1983
4371032	1983
4371052	1983
4371054	1983
4371085	1983
4371091	1983
4371094	1983
4371097	1983
4371111	1983
4371113	1983
4371116	1983
4371118	1983
4371124	1983
4371128	1983
4371136	1983
4371139	1983
4371142	1983
4371167	1983
4371169	1983
4371171	1983
4371175	1983
4371180	1983
4371181	1983
4371188	1983
4371225	1983
4371226	1983
4371236	1983
4371285	1983
4371293	1983
4371295	1983
4371304	1983
4371306	1983
4371307	1983
4371311	1983
4371337	1983
4371349	1983
4371404	1983
4371420	1983
4371427	1983
4371431	1983
4371436	1983
4371443	1983
4371455	1983
4371458	1983
4371481	1983
4371494	1983
4371499	1983
4371507	1983
4371511	1983
4371515	1983
4371552	1983
4371563	1983
4371570	1983
4371587	1983
4371588	1983
4371593	1983
4371635	1983
4371671	1983
4371696	1983
4371705	1983
4371706	1983
4371718	1983
4371720	1983
4371728	1983
4371730	1983
4371731	1983
4371732	1983
4371739	1983
4371751	1983
4371760	1983
4371774	1983
4371781	1983
4371788	1983
4371792	1983
4371815	1983
4371818	1983
4371819	1983
4371820	1983
4371826	1983
4371830	1983
4371839	1983
4371842	1983
4371845	1983
4371846	1983
4371854	1983
4371855	1983
4371861	1983
4371870	1983
4371872	1983
4371873	1983
4371885	1983
4371899	1983
4371900	1983
4371902	1983
4371903	1983
4371904	1983
4371905	1983
4371923	1983
4371930	1983
4371931	1983
4371936	1983
4371937	1983
4371938	1983
4371939	1983
4371941	1983
4371943	1983
4371944	1983
4371945	1983
4371946	1983
4371948	1983
4371949	1983
4371950	1983
4371951	1983
4371952	1983
4371953	1983
4371960	1983
4371966	1983
4371984	1983
4371985	1983
4371989	1983
4371993	1983
4371995	1983
4371997	1983
4371999	1983
4372007	1983
4372013	1983
4372014	1983
4372015	1983
4372023	1983
4372032	1983
4372036	1983
4372037	1983
4372040	1983
4372060	1983
4372063	1983
4372070	1983
4372071	1983
4372074	1983
4372076	1983
4372078	1983
4372082	1983
4372091	1983
4372110	1983
4372123	1983
4372129	1983
4372136	1983
4372138	1983
4372144	1983
4372147	1983
4372150	1983
4372162	1983
4372163	1983
4372166	1983
4372167	1983
4372168	1983
4372169	1983
4372175	1983
4372186	1983
4372187	1983
4372195	1983
4372196	1983
4372197	1983
4372200	1983
4372212	1983
4372239	1983
4372247	1983
4372248	1983
4372251	1983
4372256	1983
4372279	1983
4372282	1983
4372298	1983
4372305	1983
4372307	1983
4372317	1983
4372318	1983
4372320	1983
4372331	1983
4372345	1983
4372352	1983
4372357	1983
4372361	1983
4372362	1983
4372363	1983
4372380	1983
4372383	1983
4372386	1983
4372387	1983
4372388	1983
4372423	1983
4372432	1983
4372435	1983
4372440	1983
4372441	1983
4372452	1983
4372454	1983
4372460	1983
4372468	1983
4372474	1983
4372477	1983
4372483	1983
4372487	1983
4372496	1983
4372505	1983
4372506	1983
4372517	1983
4372518	1983
4372520	1983
4372522	1983
4372550	1983
4372556	1983
4372557	1983
4372562	1983
4372566	1983
4372567	1983
4372582	1983
4372592	1983
4372593	1983
4372594	1983
4372605	1983
4372617	1983
4372622	1983
4372624	1983
4372632	1983
4372635	1983
4372638	1983
4372639	1983
4372640	1983
4372646	1983
4372649	1983
4372665	1983
4372666	1983
4372681	1983
4372683	1983
4372684	1983
4372688	1983
4372690	1983
4372691	1983
4372693	1983
4372704	1983
4372707	1983
4372715	1983
4372717	1983
4372722	1983
4372729	1983
4372731	1983
4372733	1983
4372736	1983
4372741	1983
4372743	1983
4372751	1983
4372753	1983
4372758	1983
4372759	1983
4372767	1983
4372768	1983
4372772	1983
4372787	1983
4372796	1983
4372801	1983
4372803	1983
4372808	1983
4372838	1983
4372842	1983
4372844	1983
4372847	1983
4372852	1983
4372853	1983
4372867	1983
4372872	1983
4372874	1983
4372877	1983
4372884	1983
4372897	1983
4372901	1983
4372914	1983
4372915	1983
4372918	1983
4372921	1983
4372932	1983
4372937	1983
4372943	1983
4372981	1983
4372982	1983
4372985	1983
4372997	1983
4373006	1983
4373009	1983
4373011	1983
4373014	1983
4373020	1983
4373024	1983
4373039	1983
4373041	1983
4373057	1983
4373071	1983
4373077	1983
4373079	1983
4373090	1983
4373091	1983
4373092	1983
4373109	1983
4373110	1983
4373125	1983
4373127	1983
4373143	1983
4373147	1983
4373162	1983
4373175	1983
4373184	1983
4373197	1983
4373198	1983
4373201	1983
4373202	1983
4373212	1983
4373213	1983
4373219	1983
4373220	1983
4373227	1983
4373232	1983
4373234	1983
4373240	1983
4373241	1983
4373250	1983
4373252	1983
4373253	1983
4373265	1983
4373282	1983
4373289	1983
4373290	1983
4373295	1983
4373297	1983
4373298	1983
4373307	1983
4373308	1983
4373312	1983
4373313	1983
4373322	1983
4373325	1983
4373328	1983
4373339	1983
4373344	1983
4373349	1983
4373355	1983
4373367	1983
4373375	1983
4373390	1983
4373396	1983
4373404	1983
4373408	1983
4373412	1983
4373418	1983
4373419	1983
4373420	1983
4373422	1983
4373426	1983
4373427	1983
4373430	1983
4373440	1983
4373455	1983
4373463	1983
4373466	1983
4373470	1983
4373508	1983
4373519	1983
4373530	1983
4373532	1983
4373535	1983
4373542	1983
4373544	1983
4373550	1983
4373554	1983
4373558	1983
4373573	1983
4373581	1983
4373600	1983
4373611	1983
4373619	1983
4373632	1983
4373644	1983
4373647	1983
4373650	1983
4373651	1983
4373655	1983
4373659	1983
4373660	1983
4373662	1983
4373663	1983
4373682	1983
4373683	1983
4373689	1983
4373711	1983
4373715	1983
4373721	1983
4373760	1983
4373766	1983
4373768	1983
4373777	1983
4373782	1983
4373787	1983
4373804	1983
4373813	1983
4373817	1983
4373820	1983
4373833	1983
4373836	1983
4373837	1983
4373843	1983
4373844	1983
4373845	1983
4373853	1983
4373862	1983
4373863	1983
4373867	1983
4373874	1983
4373896	1983
4373897	1983
4373898	1983
4373902	1983
4373910	1983
4373914	1983
4373919	1983
4373926	1983
4373933	1983
4373970	1983
4373974	1983
4373976	1983
4373978	1983
4373984	1983
4374003	1983
4374010	1983
4374011	1983
4374015	1983
4374023	1983
4374024	1983
4374025	1983
4374027	1983
4374030	1983
4374058	1983
4374077	1983
4374080	1983
4374082	1983
4374089	1983
4374090	1983
4374094	1983
4374095	1983
4374106	1983
4374107	1983
4374112	1983
4374124	1983
4374155	1983
4374164	1983
4374169	1983
4374179	1983
4374186	1983
4374189	1983
4374215	1983
4374220	1983
4374226	1983
4374234	1983
4374242	1983
4374275	1983
4374278	1983
4374288	1983
4374291	1983
4374303	1983
4374315	1983
4374319	1983
4374323	1983
4374335	1983
4374352	1983
4374362	1983
4374378	1983
4374382	1983
4374402	1983
4374404	1983
4374405	1983
4374408	1983
4374416	1983
4374418	1983
4374432	1983
4374439	1983
4374440	1983
4374453	1983
4374457	1983
4374459	1983
4374465	1983
4374467	1983
4374469	1983
4374475	1983
4374476	1983
4374480	1983
4374491	1983
4374493	1983
4374499	1983
4374515	1983
4374516	1983
4374527	1983
4374552	1983
4374563	1983
4374564	1983
4374570	1983
4374578	1983
4374580	1983
4374583	1983
4374584	1983
4374589	1983
4374590	1983
4374595	1983
4374599	1983
4374602	1983
4374611	1983
4374617	1983
4374620	1983
4374630	1983
4374636	1983
4374637	1983
4374647	1983
4374648	1983
4374654	1983
4374657	1983
4374689	1983
4374691	1983
4374708	1983
4374712	1983
4374714	1983
4374734	1983
4374738	1983
4374739	1983
4374741	1983
4374745	1983
4374755	1983
4374771	1983
4374780	1983
4374791	1983
4374843	1983
4374857	1983
4374859	1983
4374883	1983
4374889	1983
4374901	1983
4374915	1983
4374925	1983
4374927	1983
4374934	1983
4374943	1983
4374952	1983
4374955	1983
4374968	1983
4374976	1983
4374986	1983
4374987	1983
4375010	1983
4375016	1983
4375018	1983
4375030	1983
4375038	1983
4375045	1983
4375047	1983
4375051	1983
4375052	1983
4375057	1983
4375061	1983
4375087	1983
4375090	1983
4375091	1983
4375101	1983
4375104	1983
4375115	1983
4375116	1983
4375117	1983
4375127	1983
4375130	1983
4375135	1983
4375153	1983
4375156	1983
4375163	1983
4375168	1983
4375177	1983
4375185	1983
4375192	1983
4375193	1983
4375212	1983
4375224	1983
4375234	1983
4375239	1983
4375255	1983
4375259	1983
4375265	1983
4375272	1983
4375275	1983
4375280	1983
4375281	1983
4375282	1983
4375300	1983
4375302	1983
4375306	1983
4375308	1983
4375312	1983
4375316	1983
4375341	1983
4375349	1983
4375353	1983
4375357	1983
4375358	1983
4375359	1983
4375368	1983
4375375	1983
4375379	1983
4375381	1983
4375384	1983
4375390	1983
4375395	1983
4375402	1983
4375405	1983
4375406	1983
4375408	1983
4375411	1983
4375414	1983
4375420	1983
4375430	1983
4375434	1983
4375451	1983
4375459	1983
4375474	1983
4375480	1983
4375490	1983
4375491	1983
4375504	1983
4375512	1983
4375522	1983
4375524	1983
4375555	1983
4375570	1983
4375578	1983
4375580	1983
4375585	1983
4375600	1983
4375601	1983
4375615	1983
4375618	1983
4375620	1983
4375624	1983
4375625	1983
4375636	1983
4375643	1983
4375653	1983
4375658	1983
4375659	1983
4375664	1983
4375666	1983
4375671	1983
4375676	1983
4375678	1983
4375680	1983
4375692	1983
4375697	1983
4375711	1983
4375725	1983
4375764	1983
4375774	1983
4375779	1983
4375783	1983
4375805	1983
4375806	1983
4375809	1983
4375813	1983
4375828	1983
4375841	1983
4375848	1983
4375850	1983
4375851	1983
4375864	1983
4375871	1983
4375876	1983
4375877	1983
4375878	1983
4375892	1983
4375898	1983
4375901	1983
4375902	1983
4375903	1983
4375932	1983
4375933	1983
4375941	1983
4375946	1983
4375951	1983
4375961	1983
4375963	1983
4375972	1983
4375977	1983
4376015	1983
4376037	1983
4376041	1983
4376042	1983
4376046	1983
4376047	1983
4376049	1983
4376056	1983
4376063	1983
4376072	1983
4376076	1983
4376096	1983
4376107	1983
4376110	1983
4376127	1983
4376128	1983
4376137	1983
4376152	1983
4376155	1983
4376160	1983
4376171	1983
4376173	1983
4376178	1983
4376190	1983
4376196	1983
4376204	1983
4376210	1983
4376220	1983
4376229	1983
4376250	1983
4376275	1983
4376277	1983
4376279	1983
4376281	1983
4376283	1983
4376286	1983
4376294	1983
4376297	1983
4376300	1983
4376301	1983
4376302	1983
4376312	1983
4376314	1983
4376315	1983
4376328	1983
4376338	1983
4376354	1983
4376358	1983
4376360	1983
4376362	1983
4376366	1983
4376372	1983
4376376	1983
4376377	1983
4376382	1983
4376392	1983
4376399	1983
4376406	1983
4376416	1983
4376425	1983
4376432	1983
4376433	1983
4376445	1983
4376446	1983
4376448	1983
4376449	1983
4376450	1983
4376457	1983
4376469	1983
4376482	1983
4376495	1983
4376509	1983
4376513	1983
4376518	1983
4376521	1983
4376522	1983
4376536	1983
4376546	1983
4376547	1983
4376558	1983
4376564	1983
4376568	1983
4376580	1983
4376582	1983
4376598	1983
4376604	1983
4376607	1983
4376608	1983
4376611	1983
4376629	1983
4376630	1983
4376637	1983
4376644	1983
