citing	cited	citing_year	state_x
4523979	4083770	1985	
4530752	4083770	1985	
4543894	4083770	1985	
4551206	4083770	1985	
4556458	4083770	1985	
4564437	4083770	1986	
5882300	4186749	1999	
6113553	4186749	2000	
8024047	4186749	2011	
8499639	4186749	2013	
7035688	4186749	2006	
8005547	4186749	2011	
7515967	4186749	2009	
8140168	4186749	2012	
7505816	4186749	2009	
8428712	4186749	2013	
7778679	4186749	2010	
7286880	4186749	2007	
7286881	4186749	2007	
7711433	4186749	2010	
7925357	4186749	2011	
8554322	4186749	2013	
7738965	4186749	2010	
8041427	4186749	2011	
8457758	4186749	2013	
7123966	4186749	2006	
7805200	4186749	2010	
7955543	4186749	2011	
7442337	4186749	2008	
7910046	4186749	2011	
7774066	4186749	2010	
7774069	4186749	2010	
7225032	4186749	2007	
8265770	4186749	2012	
8165678	4186749	2012	
7512443	4186749	2009	
6497971	4178770	2002	
6595847	4178770	2003	
7171821	4178770	2007	
RE43429	4178770	2012	
7794215	4378183	2010	
8056251	4378183	2011	
6053218	4372666	2000	
6095373	4372666	2000	
6146009	4372666	2000	
6206250	4372666	2001	
6230938	4372666	2001	
6234218	4372666	2001	
6290110	4372666	2001	
6474516	4372666	2002	
6755326	4372666	2004	
4603956	4372666	1986	
8424704	4372666	2013	
5203366	4372666	1993	
4482969	4249908	1984	
4621062	4249908	1986	
4858155	4249908	1989	
6055286	4308505	2000	
6510015	4308505	2003	
4594564	4308505	1986	
7046618	4308505	2006	
5437173	4059298	1995	
5839767	4059298	1998	
6142541	4059298	2000	
D440143	4059298	2001	
6354639	4059298	2002	
6367853	4059298	2002	
6425611	4059298	2002	
6651389	4059298	2003	
4429910	4059298	1984	
4621847	4059298	1986	
5219193	4059298	1993	
6061305	4051355	2000	
4612640	4051355	1986	
4672537	4051355	1987	
5283763	4051355	1994	
6675181	4051358	2004	
5378144	4464548	1995	
5464953	4464548	1995	
5821981	4494226	1998	
5828501	4494226	1998	
5841567	4494226	1998	
5912458	4494226	1999	
6829739	4494226	2004	
4970380	4494226	1990	
6895763	4462224	2005	
5417276	4462224	1995	
6564558	4462224	2003	
4685578	4462224	1987	
4780117	4462224	1988	
4953550	4462224	1990	
4967573	4462224	1990	
5066411	4462224	1991	
6998510	4462224	2006	
5184470	4462224	1993	
5190033	4462224	1993	
5205348	4462224	1993	
5245938	4462224	1993	
5314005	4462224	1994	
8366759	4462224	2013	
6893696	4462224	2005	
8252970	4462224	2012	
5653183	4504222	1997	
5697168	4504222	1997	
6619214	4504222	2003	
7621225	4504222	2009	
5662362	4469357	1997	
7131671	4469357	2006	
8088097	4469357	2012	
4637436	4469357	1987	
4650228	4469357	1987	
4723578	4469357	1988	
4740253	4469357	1988	
4754538	4469357	1988	
4832382	4469357	1989	
4872713	4469357	1989	
8535262	4469357	2013	
8512245	4469357	2013	
8467843	4469357	2013	
5594073	4514442	1997	
4666785	4514442	1987	
5555877	4470403	1996	
4744349	4470403	1988	
7104382	4456110	2006	
7311189	4456110	2007	
8100239	4456110	2012	
8522944	4456110	2013	
8360219	4456110	2013	
7201267	4456110	2007	
7438169	4456110	2008	
7604106	4456110	2009	
8109375	4456110	2012	
8544627	4456110	2013	
7533764	4456110	2009	
5901494	4459775	1999	
6691450	4459775	2004	
8432678	4386254	2013	
5514843	4386254	1996	
4468134	4386254	1984	
6632496	4396142	2003	
6730254	4396142	2004	
5251917	4396142	1993	
8124182	4352142	2012	
8507042	4352142	2013	
6794012	4352142	2004	
7835130	4352142	2010	
4755904	4352142	1988	
4760493	4352142	1988	
4839771	4352142	1989	
4912594	4352142	1990	
7934676	4352142	2011	
7236343	4352142	2007	
5127601	4352142	1992	
7867621	4352142	2011	
7391622	4352142	2008	
7018217	4352142	2006	
7014143	4352142	2006	
7795878	4352142	2010	
7628879	4352142	2009	
6986929	4352142	2006	
7281318	4352142	2007	
8443575	4352142	2013	
8170662	4352145	2012	
4638402	4352145	1987	
8465555	4352145	2013	
8133286	4352145	2012	
8154853	4352145	2012	
5950724	4317486	1999	
4667258	4077236	1987	
4827364	4077236	1989	
4251664	4058585	1981	
6682644	4058585	2004	
8313653	4058585	2012	
7935173	4058585	2011	
7776202	4058585	2010	
5510088	4268711	1996	
5635144	4268711	1997	
5904952	4268711	1999	
4361114	4268711	1982	
4421592	4268711	1983	
4471003	4268711	1984	
4487162	4268711	1984	
4609424	4268711	1986	
5314845	4268711	1994	
5354387	4268711	1994	
7362551	4233639	2008	
7417835	4233639	2008	
7417836	4233639	2008	
8128977	4435435	2012	
5414393	4413469	1995	
5435752	4413469	1995	
5459643	4413469	1995	
5474474	4413469	1995	
5769647	4413469	1998	
5791943	4413469	1998	
5931703	4413469	1999	
5944535	4413469	1999	
6017229	4413469	2000	
6717058	4413469	2004	
6825410	4413469	2004	
4486619	4413469	1984	
7009105	4413469	2006	
4947637	4413469	1990	
8209953	4044973	2012	
5524847	4044973	1996	
4326682	4044973	1982	
4399966	4044973	1983	
4437627	4044973	1984	
4471609	4044973	1984	
4585189	4044973	1986	
4603821	4044973	1986	
4603822	4044973	1986	
4634081	4044973	1987	
7637095	4044973	2009	
4679750	4044973	1987	
4697763	4044973	1987	
4717094	4044973	1988	
8549834	4044973	2013	
8402739	4044973	2013	
4785625	4044973	1988	
7966827	4044973	2011	
4821980	4044973	1989	
4854525	4044973	1989	
8256707	4044973	2012	
8408491	4044973	2013	
5065959	4044973	1991	
7690190	4044973	2010	
5350136	4044973	1994	
8192147	4044973	2012	
7797944	4044973	2010	
8353164	4044973	2013	
7275362	4044973	2007	
7618007	4044973	2009	
7870721	4044973	2011	
8186942	4044973	2012	
7559507	4044973	2009	
5605308	4044974	1997	
6138951	4044974	2000	
6176451	4044974	2001	
6296206	4044974	2001	
6357698	4044974	2002	
6416018	4044974	2002	
4290570	4044974	1981	
4324374	4044974	1982	
4854526	4044974	1989	
7118077	4044974	2006	
7370835	4044974	2008	
7156348	4044974	2007	
7114682	4044974	2006	
6285256	4335355	2001	
7071778	4335355	2006	
5433268	4344478	1995	
6357513	4344478	2002	
4930568	4344478	1990	
8251134	4344478	2012	
6964297	4344478	2005	
5490537	4309123	1996	
5603472	4309123	1997	
7698794	4309123	2010	
8607577	4309123	2013	
7708512	4309123	2010	
7406777	4309123	2008	
D465611	3990460	2002	
4092725	3999152	1978	
4195273	3999152	1980	
4232279	3999152	1980	
4291286	3999152	1981	
4476568	3999152	1984	
6099316	3938262	2000	
4313272	3938262	1982	
4313273	3938262	1982	
7117624	3938262	2006	
4777754	3938262	1988	
4856218	3938262	1989	
7591098	3938262	2009	
7360333	3938262	2008	
7325352	3938262	2008	
7310903	3938262	2007	
5739468	4457516	1998	
6155123	4506558	2000	
6267143	4506558	2001	
7544289	4506558	2009	
6374684	4506558	2002	
6390127	4506558	2002	
6662826	4506558	2003	
6890489	4506558	2005	
5207109	4506558	1993	
8431413	4506558	2013	
8431020	4506558	2013	
6875403	4506558	2005	
7258783	4506558	2007	
7032605	4506558	2006	
8048386	4506558	2011	
7575723	4506558	2009	
6506711	4304676	2003	
6531427	4304676	2003	
7708071	4304676	2010	
4414118	4304676	1983	
4703803	4304676	1987	
5082058	4304676	1992	
6895756	4343147	2005	
5927066	4343147	1999	
6820411	4343147	2004	
7168236	4343147	2007	
7137255	4343147	2006	
5009589	4343147	1991	
5069033	4343147	1991	
5111655	4343147	1992	
7690192	4343147	2010	
7762058	4343147	2010	
7762077	4343147	2010	
6968695	4343147	2005	
6907724	4343147	2005	
7766259	4364519	2010	
7581687	4364519	2009	
7597276	4364519	2009	
8198677	4345265	2012	
7719054	4345265	2010	
5598018	4345265	1997	
5648670	4345265	1997	
5701023	4345265	1997	
5742087	4345265	1998	
5756386	4345265	1998	
5869371	4345265	1999	
5897355	4345265	1999	
6046473	4345265	2000	
6069385	4345265	2000	
7696571	4345265	2010	
6429481	4345265	2002	
6627950	4345265	2003	
6710406	4345265	2004	
6828195	4345265	2004	
8101484	4345265	2012	
4376286	4345265	1983	
8084327	4345265	2011	
4503598	4345265	1985	
8476133	4345265	2013	
7345342	4345265	2008	
4767722	4345265	1988	
4798810	4345265	1989	
4816882	4345265	1989	
4835586	4345265	1989	
4959699	4345265	1990	
4983535	4345265	1991	
7982265	4345265	2011	
7683426	4345265	2010	
5191396	4345265	1993	
7683453	4345265	2010	
7078296	4345265	2006	
5338961	4345265	1994	
7812393	4345265	2010	
7511339	4345265	2009	
7736978	4345265	2010	
7977744	4345265	2011	
7745289	4345265	2010	
8044463	4345265	2011	
7504306	4345265	2009	
7291894	4345265	2007	
7625793	4345265	2009	
8143124	4345265	2012	
7605428	4345265	2009	
7148111	4345265	2006	
7576388	4345265	2009	
7576391	4345265	2009	
4244124	4086714	1981	
4278120	4112992	1981	
4828442	4112992	1989	
4854795	4112992	1989	
6854173	4112992	2005	
7648177	4121859	2010	
4886356	4121859	1989	
5033778	4407536	1991	
4300716	4123966	1981	
4301911	4123966	1981	
4311476	4123966	1982	
4331434	4123966	1982	
4378080	4123966	1983	
4201108	4004485	1980	
5018423	4004485	1991	
4865799	4026983	1989	
6931035	4019159	2005	
6009110	4019159	1999	
4671624	4019159	1987	
4809291	4019159	1989	
4848881	4019159	1989	
4913533	4019159	1990	
4968121	4019159	1990	
5111468	4019159	1992	
5179562	4019159	1993	
5437362	4121711	1995	
5560477	4121711	1996	
5819918	4121711	1998	
7328794	4121711	2008	
8397966	4121711	2013	
5127518	4121711	1992	
5197597	4121711	1993	
5301801	4121711	1994	
5348146	4121711	1994	
5351822	4121711	1994	
5039255	4126498	1991	
5790455	4115914	1998	
5867425	4115914	1999	
5896315	4115914	1999	
5986931	4115914	1999	
6087696	4115914	2000	
6201732	4115914	2001	
4257056	4115914	1981	
4268844	4115914	1981	
6523132	4115914	2003	
6574140	4115914	2003	
4314265	4115914	1982	
6684345	4115914	2004	
6757842	4115914	2004	
6763480	4115914	2004	
4361847	4115914	1982	
6914846	4115914	2005	
4490900	4115914	1985	
4558344	4115914	1985	
4590503	4115914	1986	
4794565	4115914	1988	
7397713	4115914	2008	
4411725	4094723	1983	
4288259	4111723	1981	
4392894	4111723	1983	
4543235	4111723	1985	
4859416	4111723	1989	
4087590	4012234	1978	
4109062	4012234	1978	
6979191	4237858	2005	
8565875	4241736	2013	
4550370	4241736	1985	
7869875	4241736	2011	
6904316	4241736	2005	
6429825	4243990	2002	
4742355	4243990	1988	
5270724	4243990	1993	
6977621	4243990	2005	
5139196	4382537	1992	
4333312	4233813	1982	
5367984	4217857	1994	
D404854	4217857	1999	
D426684	4217857	2000	
D684733	4217857	2013	
D488890	4217857	2004	
4505226	4217857	1985	
7213535	4217857	2007	
7114459	4217857	2006	
4418591	4213357	1983	
6901833	4213357	2005	
4649455	4181389	1987	
4117200	3996325	1978	
4157954	3985646	1979	
5423738	4047844	1995	
5462256	4047844	1995	
8612055	4047844	2013	
4516048	4385250	1985	
4794286	4385250	1988	
4597212	4403436	1986	
6103970	4367365	2000	
6156967	4367365	2000	
6278054	4367365	2001	
6326540	4367365	2001	
6359210	4367365	2002	
6407327	4367365	2002	
6600100	4367365	2003	
6617508	4367365	2003	
7082019	4367365	2006	
RE44080	4268572	2013	
6964985	4221698	2005	
6187836	4221698	2001	
6306926	4221698	2001	
6465541	4221698	2002	
6624211	4221698	2003	
7030049	4221698	2006	
5500269	4300978	1996	
5589016	4300978	1996	
5624728	4300978	1997	
5698153	4300978	1997	
4526421	4300978	1985	
4541879	4300978	1985	
4621006	4300978	1986	
7875141	4300978	2011	
4853065	4300978	1989	
4986870	4300978	1991	
5021282	4300978	1991	
5154963	4300978	1992	
5354394	4300978	1994	
6865346	4348079	2005	
7391973	4348079	2008	
6712480	4348079	2004	
6714337	4348079	2004	
6728023	4348079	2004	
6747781	4348079	2004	
6764875	4348079	2004	
6767751	4348079	2004	
6782205	4348079	2004	
6800238	4348079	2004	
6801354	4348079	2004	
6806997	4348079	2004	
6813059	4348079	2004	
6822797	4348079	2004	
6829258	4348079	2004	
7057795	4348079	2006	
6872984	4348079	2005	
6934070	4348079	2005	
7177081	4348079	2007	
7027202	4348079	2006	
7068372	4348079	2006	
6956878	4348079	2005	
7286764	4348079	2007	
6947613	4348079	2005	
6908201	4348079	2005	
7057819	4348079	2006	
6928207	4348079	2005	
7054515	4348079	2006	
6991953	4348079	2006	
6987600	4348079	2006	
7042611	4348079	2006	
7049164	4348079	2006	
6927891	4348079	2005	
6956995	4348079	2005	
6922272	4348079	2005	
6922273	4348079	2005	
5444996	4335591	1995	
5564595	4335591	1996	
4653075	4246653	1987	
5587570	4274121	1996	
4230557	4056461	1980	
4312114	4057476	1982	
5600749	4470180	1997	
4729619	4470180	1988	
4856865	4470180	1989	
4890896	4470180	1990	
5078467	4470180	1992	
5127070	4470180	1992	
D567295	4470180	2008	
4193543	4076013	1980	
4207868	4076013	1980	
4296741	4076013	1981	
4303058	4076013	1981	
4426997	4076013	1984	
4127989	4043129	1978	
4131161	4043129	1978	
6073448	4043129	2000	
8020382	4043129	2011	
4492083	4043129	1985	
5828340	4063246	1998	
5911454	4063246	1999	
4197544	4063246	1980	
4291311	4063246	1981	
4291312	4063246	1981	
4373162	4063246	1983	
4415900	4063246	1983	
4460894	4063246	1984	
4605933	4063246	1986	
5119047	4063246	1992	
7233296	4063246	2007	
7289073	4063246	2007	
8586926	4063246	2013	
7427961	4063246	2008	
5966953	4031180	1999	
6338471	4031180	2002	
4389352	4031180	1983	
5279520	4031180	1994	
7727747	4328310	2010	
4426780	4347666	1984	
4483069	4347666	1984	
4926557	4347666	1990	
5020224	4347666	1991	
4548360	4346737	1985	
5111995	4346737	1992	
4968707	4430337	1990	
5404796	4438683	1995	
5503061	4438683	1996	
5772072	4438683	1998	
5778767	4438683	1998	
5799822	4438683	1998	
8616116	4438683	2013	
6960157	4438683	2005	
8506283	4438683	2013	
4922435	4438683	1990	
5132914	4438683	1992	
5197376	4438683	1993	
5272961	4438683	1993	
5307736	4438683	1994	
4735505	4391525	1988	
4572110	4421068	1986	
5765510	4421067	1998	
5520892	4376096	1996	
7018592	4376096	2006	
4756310	4129432	1988	
7901762	4085183	2011	
8597016	4085183	2013	
8519050	4085183	2013	
7875675	4085183	2011	
8101107	4085183	2012	
5618503	4101640	1997	
7923260	4053433	2011	
7375890	4053433	2008	
7124944	4053433	2006	
7349158	4053433	2008	
7900836	4053433	2011	
7303803	4053433	2007	
7619819	4053433	2009	
8333325	4053433	2012	
5760394	4053433	1998	
7433123	4053433	2008	
6232124	4053433	2001	
7262016	4053433	2007	
7660415	4053433	2010	
8592136	4053433	2013	
8033450	4053433	2011	
7508608	4053433	2009	
6458595	4053433	2002	
6490030	4053433	2002	
6512580	4053433	2003	
7776543	4053433	2010	
6589626	4053433	2003	
6638593	4053433	2003	
6647649	4053433	2003	
6701304	4053433	2004	
6707539	4053433	2004	
6780301	4053433	2004	
4390452	4053433	1983	
4397142	4053433	1983	
7441703	4053433	2008	
8565475	4053433	2013	
7811768	4053433	2010	
7557070	4053433	2009	
8168368	4053433	2012	
7720254	4053433	2010	
7718419	4053433	2010	
7361821	4053433	2008	
7399643	4053433	2008	
7486790	4053433	2009	
7745091	4053433	2010	
7745092	4053433	2010	
7623624	4053433	2009	
7045049	4053433	2006	
7831042	4053433	2010	
5294476	4053433	1994	
7705222	4053433	2010	
7015047	4053433	2006	
7935659	4053433	2011	
8498052	4053433	2013	
7488451	4053433	2009	
7796333	4053433	2010	
7602952	4053433	2009	
8223964	4053433	2012	
7550197	4053433	2009	
7645510	4053433	2010	
7253435	4053433	2007	
8049893	4053433	2011	
7659983	4053433	2010	
8081792	4053433	2011	
7476786	4053433	2009	
7843567	4053433	2010	
7830575	4053433	2010	
7531726	4053433	2009	
7791802	4053433	2010	
7872804	4053433	2011	
6908737	4053433	2005	
8088555	4053433	2012	
7604173	4053433	2009	
7898735	4053433	2011	
7225082	4053433	2007	
7885428	4053433	2011	
8470605	4053433	2013	
8614852	4053433	2013	
7901630	4053433	2011	
8178278	4053433	2012	
7079230	4053433	2006	
4188438	4042954	1980	
7217683	4049563	2007	
5254277	4049563	1993	
4370309	4296800	1983	
4418050	4296800	1983	
6618189	4323901	2003	
4480254	4323901	1984	
4706094	4323901	1987	
5206613	4323901	1993	
5309166	4323901	1994	
5517217	4323908	1996	
4599626	4323908	1986	
5597618	4302486	1997	
5056393	4280381	1991	
5570056	4247789	1996	
5055767	4247789	1991	
4304990	4198619	1981	
4328414	4198619	1982	
4376279	4198619	1983	
4529870	4198619	1985	
4599489	4198619	1986	
4891838	4198619	1990	
4965568	4198619	1990	
7725712	4198619	2010	
5123047	4198619	1992	
5128996	4198619	1992	
5751199	4210881	1998	
4433314	4210881	1984	
4596969	4210881	1986	
4902992	4210881	1990	
5281934	4210881	1994	
7145418	4210881	2006	
4839411	4377660	1989	
4423149	4351902	1983	
4440855	4351902	1984	
4568638	4351902	1986	
4568645	4351902	1986	
4569910	4351902	1986	
4569913	4351902	1986	
4569915	4351902	1986	
5501752	4356045	1996	
5565057	4356045	1996	
5676187	4356045	1997	
6033503	4356045	2000	
5354411	4356045	1994	
5493771	3982248	1996	
6214144	3982248	2001	
4188801	3959987	1980	
5943882	3959989	1999	
6622522	3959989	2003	
5121614	3959989	1992	
4040625	3959989	1977	
8342533	3993177	2013	
4796738	3993177	1989	
8550464	3993177	2013	
8052519	3993177	2011	
8100753	3993177	2012	
8074987	3993177	2011	
8613655	3993177	2013	
8342932	3993177	2013	
8038153	3993177	2011	
8308562	3993177	2012	
4122413	3995232	1978	
4321561	3995232	1982	
6747500	3995232	2004	
6859762	3995232	2005	
4469381	4382639	1984	
4533263	4382639	1985	
5442442	4321557	1995	
6683692	4321557	2004	
4597667	4321557	1986	
4678335	4321557	1987	
4711575	4321557	1987	
4740084	4321557	1988	
4751718	4321557	1988	
4755057	4321557	1988	
4779985	4321557	1988	
4790657	4321557	1988	
4801206	4321557	1989	
4847855	4321557	1989	
7439830	4321557	2008	
7358835	4321557	2008	
5665144	4322265	1997	
6010674	4322265	2000	
6964729	4322265	2005	
5033877	4232914	1991	
5071265	4232914	1991	
5244710	4235053	1993	
4554149	4261961	1985	
4557913	4261961	1985	
5618732	4261968	1997	
5709994	4261968	1998	
7169556	4261968	2007	
6180354	4261968	2001	
6251581	4261968	2001	
6262265	4261968	2001	
7771934	4261968	2010	
8071311	4261968	2011	
6340599	4261968	2002	
6403807	4261968	2002	
6406913	4261968	2002	
6576419	4261968	2003	
6692975	4261968	2004	
7771946	4261968	2010	
6815164	4261968	2004	
4407964	4261968	1983	
4486530	4261968	1984	
8334116	4261968	2012	
4542104	4261968	1985	
4550017	4261968	1985	
8034568	4261968	2011	
4582791	4261968	1986	
7250259	4261968	2007	
6858413	4261968	2005	
4654300	4261968	1987	
7229842	4261968	2007	
7314711	4261968	2008	
5132206	4261968	1992	
7252947	4261968	2007	
5340716	4261968	1994	
7846666	4261968	2010	
7153654	4261968	2006	
8465950	4261968	2013	
7846733	4261968	2010	
7939258	4261968	2011	
5487172	4129883	1996	
4422639	4129883	1983	
4471464	4129883	1984	
4453809	4122500	1984	
5762798	4115492	1998	
4187549	4107783	1980	
4281391	4107783	1981	
4334277	4107783	1982	
4458327	4107783	1984	
4963869	4107783	1990	
4996527	4107783	1991	
4612056	4098955	1986	
5354603	4098955	1994	
4187910	4108244	1980	
6846404	4108244	2005	
4280194	4137554	1981	
4751598	4137554	1988	
4252993	4137558	1981	
4455509	4264950	1984	
5264163	4251479	1993	
5360329	4251479	1994	
8373487	4254406	2013	
4933572	4254406	1990	
4987902	4254406	1991	
4592304	4366771	1986	
4706604	4366771	1987	
4828648	4366771	1989	
4603322	4317211	1986	
4805197	4317211	1989	
4876700	4317211	1989	
5023891	4317211	1991	
7485031	4249349	2009	
5257005	4219797	1993	
5318019	4221216	1994	
7607434	4221216	2009	
5722497	4140189	1998	
5836409	4140189	1998	
6547017	4140189	2003	
4386669	4140189	1983	
4453836	4140189	1984	
4531595	4140189	1985	
4832139	4140189	1989	
5586398	4155180	1996	
D421830	4155180	2000	
D448545	4155180	2001	
4348821	4155180	1982	
4542598	4155180	1985	
D650979	4155180	2011	
7941940	4155180	2011	
7886460	4155180	2011	
5526252	4277692	1996	
6631080	4277692	2003	
7141894	4277692	2006	
4560886	4277692	1985	
4634888	4277692	1987	
4703191	4277692	1987	
4703192	4277692	1987	
8575779	4277692	2013	
7462954	4277692	2008	
8503200	4277692	2013	
5551125	4302866	1996	
6035489	4302866	2000	
4383488	4302866	1983	
4554616	4302866	1985	
4641223	4302866	1987	
5500782	4288833	1996	
5508873	4288833	1996	
5583734	4288833	1996	
5781394	4288833	1998	
5986870	4288833	1999	
6327129	4288833	2001	
6501634	4288833	2002	
4433491	4293046	1984	
4459759	4293046	1984	
4542647	4293046	1985	
4559713	4293046	1985	
4611405	4293046	1986	
4706388	4293046	1987	
4734860	4293046	1988	
4768152	4293046	1988	
4783742	4293046	1988	
4909336	4293046	1990	
5657444	4268911	1997	
6185684	4268911	2001	
