citing	cited	citing_year	state
6205241	3883251	2001	CA
6320979	3883251	2001	CA
6548796	3883251	2003	MN
8517709	3883625	2013	WA
7807260	3883625	2010	WA
8377548	3883625	2013	WA
6228338	3883644	2001	CA
6617064	3883644	2003	CA
4278872	3883753	1981	CT
4320285	3883753	1982	CT
4404462	3883753	1983	CA
4078252	3883756	1978	CA
4086538	3883756	1978	MN
5592128	3883756	1997	CA
5742151	3883756	1998	CA
5747977	3883756	1998	CA
5798635	3883756	1998	CA
5804950	3883756	1998	CA
5808455	3883756	1998	CA
5811999	3883756	1998	CA
5818207	3883756	1998	CA
5894243	3883756	1999	CA
5903138	3883756	1999	CA
6018370	3883756	2000	CA
6028640	3883756	2000	CA
6075295	3883756	2000	CA
6091233	3883756	2000	CA
6121805	3883756	2000	CA
6166455	3883756	2000	CA
6344980	3883756	2002	CA
6469914	3883756	2002	CA
4009404	3883756	1977	CA
5331208	3883756	1994	CA
5854822	3883760	1998	MN
6069938	3883760	2000	MN
6095966	3883760	2000	MN
6108402	3883760	2000	MN
6289079	3883760	2001	MN
6353658	3883760	2002	CA
6377846	3883760	2002	MN
6400069	3883760	2002	CA
6799075	3883760	2004	MN
5217296	3883804	1993	CA
7132934	3883843	2006	NV
4155129	3883903	1979	CA
5933882	3883903	1999	CA
4246666	3883903	1981	CA
4710988	3883903	1987	CA
3986216	3883903	1976	CT
4463605	3883961	1984	WA
6263602	3883972	2001	CA
6272779	3883972	2001	CA
6647652	3883972	2003	CA
6971197	3883972	2005	CA
7325343	3883972	2008	CA
6941691	3883972	2005	CA
5638650	3884002	1997	CA
5741083	3884002	1998	CA
5768845	3884002	1998	MN
5802780	3884002	1998	WA
5813178	3884002	1998	CA
5881518	3884002	1999	CA
6088981	3884002	2000	CA
4269210	3884002	1981	CA
4358214	3884002	1982	CA
4712336	3884002	1987	CA
7594367	3884002	2009	CA
4188459	3884116	1980	CT
4713855	3884116	1987	CT
4773111	3884116	1988	CT
8178145	3884161	2012	WA
8178145	3884163	2012	WA
5386845	3884255	1995	MT
6056168	3884255	2000	CA
4852892	3884255	1989	CA
4930537	3884255	1990	WA
5097976	3884255	1992	MT
5141013	3884255	1992	MT
4648774	3884363	1987	MN
4781517	3884363	1988	CA
4875824	3884363	1989	CA
5073079	3884363	1991	CA
5139384	3884363	1992	CA
7811047	3884363	2010	WA
5290386	3884363	1994	CT
5615798	3884383	1997	CA
4416906	3884383	1983	MN
4416907	3884383	1983	MN
4425368	3884383	1984	MN
5427470	3884395	1995	CA
6419418	3884395	2002	MT
7866124	3884395	2011	MN
5292040	3884395	1994	CA
7266936	3884395	2007	MN
8065859	3884395	2011	MN
4416591	3884447	1983	CT
4576391	3884493	1986	CA
4801549	3884579	1989	CT
4978624	3884579	1990	CT
5312212	3884590	1994	CT
7851054	3884606	2010	MN
8372051	3884606	2013	MN
5759467	3884606	1998	MN
5783283	3884606	1998	MN
5795528	3884606	1998	MN
5968666	3884606	1999	MN
5976424	3884606	1999	MN
6045894	3884606	2000	MN
6203921	3884606	2001	MN
8523419	3884606	2013	MN
7297393	3884606	2007	MN
6451414	3884606	2002	MN
6531230	3884606	2003	MN
6623674	3884606	2003	MN
6767492	3884606	2004	MN
6783349	3884606	2004	MN
6788463	3884606	2004	MN
6808658	3884606	2004	MN
6827886	3884606	2004	MN
6830713	3884606	2004	MN
7083847	3884606	2006	MN
8469575	3884606	2013	MN
7820282	3884606	2010	MN
8608363	3884606	2013	MN
7138173	3884606	2006	MN
7655296	3884606	2010	MN
7777397	3884606	2010	MN
7852560	3884606	2010	MN
5501382	3884789	1996	MN
4126515	3884839	1978	CT
4472341	3884860	1984	CT
5643982	3884875	1997	CT
6391948	3884875	2002	MN
6620305	3885036	2003	CA
4252860	3885294	1981	CT
5644877	3885361	1997	CT
5899036	3885361	1999	CA
6266935	3885361	2001	CA
6530181	3885361	2003	CA
4368869	3885361	1983	CA
8196639	3885361	2012	MN
6287231	3885389	2001	CA
7414726	3885540	2008	CA
4946631	3885545	1990	CA
5314136	3885747	1994	CT
5020752	3885764	1991	CT
5509503	3885773	1996	CT
6076519	3885820	2000	CA
4581012	3885820	1986	CA
4990215	3885899	1991	MN
5087318	3885899	1992	MN
3933830	3886167	1976	CT
6867210	3886167	2005	CA
4495499	3886549	1985	CA
8169356	3886549	2012	CA
4027303	3886549	1977	CA
4115872	3886577	1978	CA
7330370	3886577	2008	CA
4177475	3886577	1979	CA
4180866	3886577	1979	CA
4203123	3886577	1980	CA
6580124	3886577	2003	CA
6593624	3886577	2003	CA
6677204	3886577	2004	CA
6737675	3886577	2004	CA
8270210	3886577	2012	CA
7394679	3886577	2008	CA
6881994	3886577	2005	CA
7655509	3886577	2010	CA
7701834	3886577	2010	CA
7326979	3886577	2008	CA
4700465	3886577	1987	CA
7978507	3886577	2011	CA
7084691	3886577	2006	WA
7227767	3886577	2007	CA
7619945	3886577	2009	WA
7099179	3886577	2006	CA
7538338	3886577	2009	CA
7525137	3886577	2009	CA
7129538	3886577	2006	CA
6888750	3886577	2005	CA
7075817	3886577	2006	CA
7106120	3886577	2006	WA
7439082	3886577	2008	CA
7615436	3886577	2009	CA
7825455	3886577	2010	CA
6853049	3886577	2005	CA
7180772	3886577	2007	CA
6972985	3886577	2005	CA
6940109	3886577	2005	CA
7747817	3886577	2010	WA
7309616	3886577	2007	CA
7915095	3886577	2011	CA
7158397	3886577	2007	CA
7126841	3886577	2006	CA
7095643	3886577	2006	CA
7149107	3886577	2006	CA
7149108	3886577	2006	CA
6841813	3886577	2005	CA
7372753	3886577	2008	CA
6897514	3886577	2005	CA
7522468	3886577	2009	WA
7250646	3886577	2007	CA
7539811	3886577	2009	WA
6992349	3886577	2006	CA
7400006	3886577	2008	CA
7379364	3886577	2008	CA
7020006	3886577	2006	CA
7020012	3886577	2006	CA
7765380	3886577	2010	WA
4397146	3886732	1983	CA
4006591	3886732	1977	MT
5118961	3886732	1992	MN
8549862	3886732	2013	WA
4279392	3886802	1981	CA
4248105	3886813	1981	CA
4273006	3886813	1981	CA
4856372	3886813	1989	MN
5572951	3886901	1996	WA
5765504	3886901	1998	WA
4807564	3886901	1989	ND
5669337	3886912	1997	CA
4142486	3886914	1979	WA
7806420	3887027	2010	CA
7484743	3887027	2009	CA
6190103	3887084	2001	CA
4480972	3887109	1984	MN
6209897	3887211	2001	WA
4026578	3887211	1977	CA
6273465	3887213	2001	NV
8061974	3887295	2011	CA
8511083	3887295	2013	CA
4252860	3887411	1981	CT
4252860	3887412	1981	CT
7414726	3887473	2008	CA
4480190	3887473	1984	CA
4817013	3887473	1989	CA
4907166	3887473	1990	CA
5046018	3887473	1991	CA
5146283	3887473	1992	CA
4401769	3887501	1983	CT
4425446	3887501	1984	CT
4430840	3887501	1984	CT
4950694	3887505	1990	WV
8327135	3887956	2012	WA
7162882	3888091	2007	CT
7681409	3888091	2010	CT
8397745	3888143	2013	CA
4736718	3888223	1988	WA
7051692	3888223	2006	OK
6842243	3888269	2005	MN
5444531	3888269	1995	MN
7142299	3888269	2006	MN
5855828	3888296	1999	CA
4117898	3888321	1978	CA
4318447	3888321	1982	CA
3967690	3888321	1976	CA
4015677	3888321	1977	CA
4222456	3888331	1980	WA
5276291	3888331	1994	CA
4355938	3888341	1982	CA
4801225	3888341	1989	CA
4867296	3888341	1989	MN
5002156	3888420	1991	WA
5048995	3888440	1991	MN
5222701	3888440	1993	CA
8322661	3888440	2012	CA
4181279	3888441	1980	CA
4960253	3888441	1990	CA
5088675	3888441	1992	CA
5160107	3888441	1992	CA
4341474	3888469	1982	CT
5794971	3888503	1998	CA
5863065	3888503	1999	CA
4396228	3888509	1983	WA
5242431	3888523	1993	CA
3981535	3888541	1976	CA
3993328	3888541	1976	CA
6036802	3888613	2000	WA
4784712	3888613	1988	CA
7237730	3888663	2007	CA
5500468	3888752	1996	WV
4720514	3888752	1988	OK
4036719	3888752	1977	CA
5512329	3888833	1996	MN
5741551	3888833	1998	MN
5073171	3888833	1991	MN
5217492	3888833	1993	MN
5258041	3888833	1993	MN
5263992	3888833	1993	MN
4204857	3888869	1980	CT
4711915	3888869	1987	CT
7531242	3889023	2009	WA
7309734	3889023	2007	WA
7838116	3889023	2010	WA
4788520	3889088	1988	MN
4139763	3889101	1979	CA
5884071	3889242	1999	CA
4246638	3889242	1981	CA
4697250	3889242	1987	CA
6105261	3889349	2000	CA
6389699	3889349	2002	CA
7237730	3889349	2007	CA
4052885	3889521	1977	WV
8479570	3889528	2013	MN
7157815	3889528	2007	NV
4201079	3889535	1980	CA
4007628	3889535	1977	CA
5709187	3889649	1998	OK
6397836	3889654	2002	CT
5025776	3889654	1991	CT
6305458	3889737	2001	OK
D557715	3889976	2007	MN
4270251	3889984	1981	CT
7895877	3889984	2011	OK
4749299	3890052	1988	OK
7997959	3890069	2011	CA
4203786	3890173	1980	CA
7001634	3890238	2006	WV
8361626	3890269	2013	MN
7560166	3890269	2009	MN
8124713	3890269	2012	MN
5512650	3890269	1996	MN
7012110	3890269	2006	MN
6007914	3890269	1999	MN
6355759	3890269	2002	MN
6407195	3890269	2002	MN
6441118	3890269	2002	MN
6664359	3890269	2003	MN
6730397	3890269	2004	MN
7981995	3890269	2011	MN
7883652	3890269	2011	MN
8546507	3890269	2013	MN
8236226	3890269	2012	MN
7407709	3890269	2008	MN
8492486	3890269	2013	MN
7947376	3890269	2011	MN
7820297	3890269	2010	MN
7501184	3890269	2009	MN
7371464	3890269	2008	MN
8158739	3890269	2012	MN
8236429	3890269	2012	MN
6846893	3890269	2005	MN
7090922	3890269	2006	MN
7807268	3890269	2010	MN
8202934	3890269	2012	MN
8067094	3890269	2011	MN
8609787	3890269	2013	MN
7507849	3890269	2009	MN
7695818	3890269	2010	MN
7915370	3890269	2011	MN
7652163	3890269	2010	MN
8013098	3890269	2011	MN
8552124	3890269	2013	MN
8552136	3890269	2013	MN
8063166	3890269	2011	MN
8431668	3890269	2013	MN
8431671	3890269	2013	MN
7705101	3890269	2010	MN
8586668	3890269	2013	MN
7705103	3890269	2010	MN
8524370	3890269	2013	MN
6193791	3890271	2001	MN
6235824	3890271	2001	MN
6288157	3890271	2001	MN
6525127	3890271	2003	MN
4652163	3890271	1987	MN
7049379	3890271	2006	MN
4360438	3890363	1982	CT
4675361	3890405	1987	CA
4861830	3890405	1989	CA
5838571	3890413	1998	CA
4802836	3890413	1989	CA
7091819	3890478	2006	CT
4694128	3890478	1987	CT
4758700	3890478	1988	CT
5017866	3890517	1991	CT
5046867	3890517	1991	CT
5192138	3890517	1993	CT
6480356	3890644	2002	CA
4585929	3890644	1986	CA
7793530	3890869	2010	MN
7412865	3890869	2008	CA
6959582	3890869	2005	CT
8377566	3890869	2013	CA
8438893	3890869	2013	CA
8505258	3890869	2013	CA
8114524	3890869	2012	CA
5448945	3890890	1995	OK
5465660	3890890	1995	CA
8132872	3890890	2012	MN
7950492	3891003	2011	MN
7913782	3891003	2011	MN
4659035	3891166	1987	CA
4017040	3891166	1977	CA
8424808	3891166	2013	WA
5884382	3891274	1999	MN
7452036	3891276	2008	CA
4275931	3891276	1981	CA
7537289	3891276	2009	CA
6236735	3891324	2001	CT
4509075	3891324	1985	CA
8090952	3891324	2012	CA
8021455	3891417	2011	MN
8021457	3891417	2011	MN
5575832	3891417	1996	CA
5593477	3891417	1997	CA
8512435	3891417	2013	MN
8268033	3891417	2012	MN
7985344	3891417	2011	MN
7309372	3891417	2007	MN
8524041	3891417	2013	MN
8057567	3891417	2011	MN
8277529	3891417	2012	MN
8404014	3891417	2013	MN
8267681	3891417	2012	MN
6997974	3891417	2006	CA
8460424	3891417	2013	MN
8177875	3891417	2012	MN
3996114	3891534	1976	CT
4043878	3891534	1977	CT
3996114	3891542	1976	CT
4043878	3891542	1977	CT
4043918	3891548	1977	CA
6811121	3892095	2004	CA
8480183	3892444	2013	WA
4102470	3892451	1978	CA
4863127	3892451	1989	CT
4887338	3892451	1989	CT
7140705	3892451	2006	CA
5269600	3892451	1993	CA
7164011	3892729	2007	CA
7361743	3892729	2008	CA
7256177	3892729	2007	CA
7199105	3892729	2007	CA
7199106	3892729	2007	CA
7164011	3892730	2007	CA
7361743	3892730	2008	CA
7256177	3892730	2007	CA
7199105	3892730	2007	CA
7199106	3892730	2007	CA
8613161	3892947	2013	CA
D612517	3892947	2010	CA
7258219	3893206	2007	CA
6213235	3893207	2001	ND
7987939	3893207	2011	CA
4166230	3893215	1979	MN
7409757	3893217	2008	CA
7497001	3893217	2009	CA
7353580	3893217	2008	CA
4752761	3893230	1988	WA
4179880	3893292	1979	OK
4150539	3893296	1979	CT
7624576	3893296	2009	CA
4696965	3893496	1987	MN
4769285	3893496	1988	MN
4915557	3893496	1990	CA
4927307	3893496	1990	CA
5354160	3893496	1994	CA
6761236	3893526	2004	MN
4365921	3893580	1982	CA
4482285	3893580	1984	MN
4708577	3893580	1987	MN
4509694	3893628	1985	CA
4522716	3893628	1985	WA
6447072	3893690	2002	WA
5441129	3893730	1995	CA
5529148	3893730	1996	CA
5568843	3893730	1996	CA
5971341	3893730	1999	MN
6454485	3893730	2002	WA
5131115	3893730	1992	CA
4280792	3893786	1981	CT
4314792	3893786	1982	CT
4318668	3893786	1982	CT
4527954	3893790	1985	OK
4543044	3893790	1985	WV
3998807	3894000	1976	CA
7160537	3894000	2007	CA
5899036	3894377	1999	CA
6266935	3894377	2001	CA
6530181	3894377	2003	CA
4587788	3894377	1986	MN
8573880	3894377	2013	WA
6367673	3894768	2002	CA
4193639	3894776	1980	MN
4280736	3894776	1981	CA
4299051	3894776	1981	MN
4633544	3894776	1987	CA
6874586	3894778	2005	CA
7215430	3894787	2007	CA
4589686	3894787	1986	CA
4832424	3894787	1989	CA
5138471	3894787	1992	CA
4072967	3894802	1978	CA
5940302	3894802	1999	CA
4559684	3894802	1985	CA
5012574	3894802	1991	CA
6638980	3895010	2003	CA
4118576	3895053	1978	CA
4352735	3895083	1982	CA
4489015	3895083	1984	CA
5045112	3895088	1991	MN
5064174	3895088	1991	MN
5066325	3895088	1991	MN
5245121	3895088	1993	OK
6244274	3895171	2001	CA
4276466	3895217	1981	CA
5944399	3895461	1999	WV
4429492	3895461	1984	CT
5033234	3895461	1991	CA
5662522	3895568	1997	WA
5039110	3895802	1991	CA
RE37843	3895821	2002	CA
4600123	3895821	1986	WA
5230532	3895821	1993	CA
5344186	3895821	1994	CA
5348344	3895821	1994	CA
6620305	3896140	2003	CA
4350968	3896409	1982	WA
4817002	3896452	1989	CT
4859038	3896452	1989	CT
4140007	3896660	1979	CT
8601822	3896670	2013	CT
4753114	3896670	1988	CA
4794814	3896681	1989	CT
8235437	3896681	2012	CT
5408906	3896690	1995	CA
5622092	3896690	1997	CA
7896113	3896741	2011	CA
5320503	3896741	1994	CA
5379728	3896774	1995	CA
5515814	3896774	1996	CA
4041910	3896774	1977	CA
4016840	3896781	1977	CA
5315969	3896781	1994	CA
5542845	3896849	1996	CA
5697110	3896892	1997	MN
5708993	3896892	1998	MN
5810104	3896892	1998	MN
4967862	3896892	1990	CT
5989360	3897004	1999	CA
5069478	3897081	1991	CA
6739634	3897095	2004	CA
4569865	3897095	1986	CA
5518622	3897213	1996	CA
5597481	3897213	1997	CA
6077434	3897213	2000	CA
6328885	3897213	2001	CA
6456202	3897213	2002	MN
6610546	3897213	2003	CA
4314823	3897213	1982	CA
6752927	3897213	2004	CA
7618826	3897213	2009	CA
4472354	3897213	1984	CA
4628726	3897213	1986	MN
4694682	3897213	1987	MN
8021555	3897213	2011	CA
7517696	3897213	2009	CA
8449658	3897213	2013	CA
7618535	3897213	2009	CA
5248426	3897213	1993	CA
5352360	3897213	1994	CA
8414684	3897213	2013	CA
8529758	3897213	2013	CA
7473354	3897213	2009	CA
5106646	3897262	1992	CT
7351929	3897330	2008	CA
4362276	3897330	1982	CA
5314071	3897330	1994	CA
7355140	3897330	2008	CA
8436268	3897330	2013	CA
6309768	3897511	2001	CT
3988259	3897511	1976	OK
4053533	3897511	1977	OK
7428915	3897524	2008	CA
4234529	3897528	1980	CA
4281441	3897611	1981	CA
4403663	3897834	1983	CA
4231591	3897913	1980	CA
7418879	3897913	2008	CA
5743561	3897960	1998	CA
8596652	3897960	2013	CA
5454592	3897962	1995	CA
4186647	3897962	1980	CA
4600123	3897962	1986	WA
5629388	3898300	1997	WV
5079293	3898300	1992	WV
6568578	3898419	2003	CA
D535166	3898419	2007	CA
7244909	3898419	2007	CA
4764846	3898535	1988	CA
5542425	3898561	1996	CA
5821755	3898561	1998	MN
5400032	3898655	1995	CA
5966090	3898655	1999	CA
7616148	3898655	2009	CA
4893125	3898655	1990	CA
5087918	3898655	1992	CA
5285207	3898655	1994	CA
8307713	3898796	2012	CT
7188528	3898796	2007	CT
7823455	3898796	2010	CT
5498067	3899091	1996	MN
5823935	3899120	1998	CA
4154388	3899120	1979	CA
6497460	3899226	2002	MN
4701227	3899374	1987	CA
5462677	3899426	1995	CA
4289616	3899426	1981	CA
4392334	3899426	1983	OK
4551255	3899426	1985	CA
4664813	3899426	1987	CA
4944873	3899426	1990	WA
4137151	3899444	1979	CA
3976679	3899526	1976	OK
5545665	3899587	1996	CA
4389414	3899587	1983	CA
4031363	3899770	1977	CT
3973095	3899784	1976	CA
4042796	3899784	1977	CA
4064299	3899805	1977	WA
5490808	3899805	1996	MN
5618225	3899805	1997	MN
5634245	3899805	1997	MN
5657516	3899805	1997	MN
6076238	3899805	2000	MN
6159596	3899805	2000	MN
6641096	3899805	2003	MN
4875259	3899805	1989	MN
5088164	3899805	1992	MN
5113555	3899805	1992	MN
5201101	3899805	1993	CA
8002612	3899805	2011	MN
5487242	3899854	1996	CA
4279680	3899854	1981	CA
6523308	3899854	2003	WV
7722083	3899913	2010	WA
7553388	3899913	2009	WA
7708042	3899913	2010	WA
4448458	3900230	1984	OK
4760365	3900296	1988	CA
4618419	3900397	1986	CA
4824879	3900434	1989	MN
3976679	3900513	1976	OK
4107051	3900629	1978	MN
6758146	3900629	2004	CA
4805656	3900629	1989	OK
4894060	3900682	1990	MN
5122804	3900840	1992	CA
6477775	3900948	2002	CA
5182842	3900948	1993	CA
5245739	3900948	1993	CA
5297332	3900948	1994	CA
5321877	3900948	1994	CA
4191270	3901031	1980	ND
4448021	3901031	1984	MN
4475073	3901031	1984	MN
7860631	3901031	2010	MN
5281099	3901102	1994	CT
4156386	3901139	1979	CA
5917142	3901152	1999	CA
4964797	3901213	1990	MN
5711335	3901258	1998	CT
5810038	3901258	1998	CT
4161965	3901272	1979	CA
8197441	3901272	2012	CA
4948092	3901272	1990	CA
5062648	3901272	1991	CA
7662181	3901272	2010	CA
5372204	3901323	1994	WA
6135231	3901339	2000	MN
4369855	3901339	1983	MN
4373600	3901339	1983	MN
4449606	3901339	1984	MN
4514978	3901339	1985	MN
4968211	3901339	1990	CA
4986378	3901339	1991	MN
5408214	3901346	1995	CT
4794768	3901407	1989	CA
4059242	3901459	1977	CA
4328934	3901461	1982	CA
5660413	3901530	1997	CA
6850210	3901595	2005	CA
8167546	3901622	2012	CT
4643636	3901622	1987	CT
7771160	3901622	2010	CT
4986925	3901651	1991	WA
4045253	3901651	1977	OK
5439528	3901734	1995	CA
4197118	3901742	1980	CA
4752504	3901752	1988	CA
5227053	3901806	1993	CT
4490505	3901816	1984	MN
8487034	3901845	2013	MN
8530573	3901845	2013	CA
8415812	3901845	2013	CA
8288591	3901845	2012	CA
8513375	3901845	2013	CA
4277403	3901923	1981	CT
4169162	3901976	1979	CA
4206236	3901976	1980	WA
4267197	3901976	1981	CA
4328024	3901976	1982	WA
4888185	3901976	1989	CA
4937082	3901976	1990	CA
4994282	3901976	1991	CA
4994284	3901976	1991	CA
4016296	3901976	1977	CA
5073388	3901976	1991	CA
5156870	3901976	1992	MN
4062988	3901976	1977	CA
4004568	3902281	1977	CA
5743080	3902316	1998	CA
4630441	3902318	1986	WA
6923405	3902318	2005	WA
5109672	3902318	1992	WA
5144801	3902318	1992	CA
6348171	3902665	2002	CA
6698629	3902665	2004	CA
7416402	3902665	2008	CA
7125242	3902665	2006	CA
7303720	3902665	2007	CA
6094759	3902753	2000	CA
4558275	3902813	1985	CT
5117119	3902813	1992	MN
4659053	3902816	1987	OK
6153150	3902853	2000	CA
6261524	3902853	2001	CA
6464944	3902853	2002	CA
6511641	3902853	2003	CA
4843815	3902853	1989	CA
7138096	3902853	2006	CA
7790120	3902853	2010	CA
4371394	3902899	1983	CA
8222511	3902923	2012	CA
4151031	3902938	1979	CA
5531500	3903224	1996	MN
7579448	3903254	2009	CA
4851231	3903297	1989	CA
4863744	3903297	1989	CA
6692789	3903311	2004	MN
4477482	3903311	1984	CA
4728526	3903311	1988	CA
4832977	3903311	1989	CA
4942055	3903311	1990	CA
6982101	3903311	2006	CA
7191998	3903443	2007	CA
4497391	3903499	1985	CT
4555689	3903499	1985	CT
5474387	3903754	1995	CA
4358967	3903754	1982	CA
4412706	3903754	1983	CA
4545691	3903754	1985	CA
6983672	3903754	2006	CA
6536350	3903802	2003	CA
4964339	3903802	1990	CA
4086882	3903848	1978	CT
7523733	3903855	2009	AK
7588005	3903855	2009	AK
4517943	3903856	1985	CA
6364146	3904072	2002	CT
8011524	3904072	2011	MN
7861881	3904072	2011	MN
8001733	3904177	2011	CA
5743822	3904202	1998	CA
6062994	3904202	2000	CA
6254499	3904202	2001	CA
4511307	3904211	1985	OK
4653980	3904211	1987	CA
4860851	3904211	1989	CA
D600930	3904217	2009	CA
D600949	3904217	2009	CA
D660056	3904242	2012	CT
8061775	3904242	2011	CT
4776636	3904242	1988	MN
D673401	3904242	2013	CT
D661135	3904242	2012	CT
8240771	3904242	2012	CT
7179912	3904631	2007	WA
8242115	3904631	2012	WA
8404681	3904631	2013	WA
4243843	3904822	1981	CT
4368351	3904822	1983	CT
4368352	3904822	1983	CT
4954817	3904822	1990	CA
4990726	3904822	1991	CT
4992630	3904822	1991	CT
5051545	3904822	1991	CT
5113042	3904822	1992	CT
5210380	3904822	1993	CT
4039747	3904822	1977	CA
7768319	3904894	2010	CA
7928772	3904894	2011	CA
7411427	3904894	2008	CA
4011468	3904894	1977	MN
7592843	3904894	2009	CA
4608039	3905280	1986	CA
8353921	3905403	2013	CA
8118822	3905403	2012	CA
7963973	3905403	2011	CA
7892255	3905403	2011	CA
8029519	3905403	2011	CA
8211124	3905403	2012	CA
7547313	3905403	2009	CA
8211131	3905403	2012	CA
8518060	3905403	2013	MN
7896892	3905403	2011	CA
8394114	3905403	2013	CA
8353092	3905403	2013	CA
7914544	3905403	2011	CA
7879047	3905403	2011	CA
8177836	3905403	2012	CA
8529583	3905403	2013	CA
7976556	3905403	2011	CA
7938840	3905403	2011	CA
7744611	3905403	2010	CA
8298251	3905403	2012	CA
7763040	3905403	2010	CA
7722643	3905403	2010	CA
8066724	3905403	2011	CA
8105345	3905403	2012	CA
6127338	3905654	2000	CA
6391854	3905654	2002	CA
6531130	3905654	2003	CA
7070780	3905654	2006	CA
6852695	3905654	2005	CA
4367000	3905662	1983	CA
4790720	3905721	1988	CA
8519050	3905823	2013	WA
4840728	3905897	1989	WV
4928551	3905897	1990	WV
7690512	3905897	2010	CA
6533983	3906071	2003	CA
6533984	3906071	2003	CA
6830445	3906071	2004	CA
7364682	3906071	2008	CA
7337780	3906071	2008	CA
7743770	3906071	2010	CA
7565907	3906071	2009	CA
7832400	3906071	2010	CA
6215069	3906146	2001	CT
D612225	3906146	2010	CT
7034227	3906146	2006	MN
7250574	3906146	2007	MN
D509479	3906146	2005	CT
4506259	3906341	1985	CA
4972152	3906341	1990	CA
6545597	3906441	2003	CA
4100700	3906681	1978	WA
4248019	3906681	1981	WA
7640723	3906717	2010	CA
5486336	3906721	1996	CA
5689059	3906721	1997	CA
5314828	3906721	1994	CA
4505690	3906810	1985	CA
4090477	3906910	1978	CA
4946631	3906912	1990	CA
4350133	3906915	1982	CA
4123689	3906919	1978	CA
4140946	3906919	1979	CA
4216412	3906919	1980	CA
4258296	3906919	1981	CA
4292569	3906919	1981	CA
5279005	3906990	1994	CA
4450870	3907001	1984	CA
4667473	3907001	1987	WA
D435000	3907114	2000	CA
7000737	3907114	2006	NV
8360206	3907114	2013	NV
7490701	3907114	2009	NV
7905327	3907114	2011	NV
5915673	3907120	1999	CA
6299139	3907120	2001	CA
4275665	3907150	1981	CA
4693386	3907150	1987	CA
6772958	3907199	2004	CT
7721973	3907199	2010	CA
6283479	3907311	2001	CA
6173995	3907335	2001	CT
